id,name,salary,bonus,hiring_year,dismissing_year
4540,Sandra-Perez,34719.75,1579.46,1998,2012
4541,Michelle-Barrera,22426.82,5139.98,1999,2010
4542,Bonnie-Williams,5280.91,3233.57,2014,2019
4543,Kim-Baker,14215.14,3562.53,1999,2004
4544,Isaiah-Stevenson,12660.32,2020.39,1999,2012
4545,Valerie-Wilkinson,36305.89,4994.55,1990,2022
4546,Kristine-Gallagher,12564.51,4984.77,1999,2007
4547,Ian-Newman,19181.29,2851.9,1999,2010
4548,Joseph-Shaw,11399.82,3501.73,2008,2021
4549,Rodney-Guerrero,33632.09,3579.73,1998,2016
4550,Kaitlyn-Arias,17398.81,4523.49,1999,2018
4551,Rick-Stevenson,16925.21,2634.17,1999,2016
4552,Rebecca-Perez,3493.45,1613.74,2015,2015
4553,Todd-Bennett,14629.18,4477.08,1999,2009
4554,Darius-Gonzalez,21234.68,691.93,1999,2006
4555,Anna-Hill,23463.37,2005.92,1999,2010
4556,Antonio-Mitchell,18401.07,376.99,1999,2013
4557,Michael-Mcintyre,12842.69,1657.84,1999,2012
4558,Latoya-Gibson,21772.71,3150.22,1999,2017
4559,Stacey-Weaver,23733.79,6787.4,1999,2016
4560,Mike-Stevenson,15866.66,1097.88,1999,2020
4561,Evan-Hill,8879.84,934.89,2013,2014
4562,Cassandra-Herrera,9727.4,4052.29,2013,2023
4563,Martha-Gordon,28665.9,5553.3,1999,2007
4564,Ricky-Harrison,9622.51,6897.19,2013,2017
4565,Katie-Kaiser,26754.55,3677.09,1999,2001
4566,Michele-Banks,25422.21,1107.47,1999,2021
4567,Kristy-Jones,6170.43,5310.74,2013,2018
4568,Miguel-Watts,20304.67,1161.86,1999,2020
4569,Dana-Rodriguez,30334.94,5775.61,1999,2000
4570,Michael-Harrison,5602.29,654.31,2013,2022
4571,Julie-Baker,8089.86,5979.33,2013,2022
4572,Renee-Peterson,17821.31,1053.88,1999,2017
4573,Brandi-Wolfe,34202.72,1340.38,1998,2009
4574,Erik-Patel,5259.5,1454.57,2014,2019
4575,Tasha-Herrera,36445.43,4345.11,1990,2008
4576,Toni-Fernandez,33558.29,4396.6,1999,2023
4577,Sheryl-Morrow,36309.78,4887.4,1990,2021
4578,Nancy-Dixon,10430.04,4250.71,2013,2023
4579,Adam-Taylor,20701.32,5605.38,1999,2016
4580,Courtney-Arias,20468.81,1889.07,1999,2010
4581,Maria-King,29081.89,1972.24,1999,2016
4582,Victoria-Rice,34269.63,192.46,1998,2019
4583,Mary-Williams,20728.68,1719.02,1999,2002
4584,Valerie-King,20979.93,3254.72,1999,2014
4585,Krista-Marsh,31934.3,5566.49,1999,2018
4586,Timothy-Guerrero,13170.62,2518.78,1999,2013
4587,Gabrielle-Ho,22177.05,2004.1,1999,2000
4588,James-Rhodes,7642.7,4661.95,2013,2023
4589,Gregg-Fernandez,24499.96,3474.41,1999,2001
4590,Courtney-Miller,25479.24,2188.62,1999,2004
4591,Jason-Mcintyre,28702.66,3818.17,1999,2015
4592,Kristina-Hill,19582.81,2002.24,1999,2019
4593,Lorraine-Stevenson,11170.89,2557.93,2008,2009
4594,Mike-Oneill,30124.34,2032.98,1999,2001
4595,Kelly-Weber,31418.61,3231.59,1999,2008
4596,William-Weaver,35504.65,6436.84,1997,2006
4597,Angela-Bates,7024.84,2559.83,2013,2021
4598,Matthew-Serrano,10562.79,3522.85,2013,2016
4599,Matthew-Perez,23100.75,2006.1,1999,2021
4600,Justin-Barrera,12834.67,3523.73,1999,2000
4601,Miguel-Walker,26875.31,5790.71,1999,2021
4602,Jenna-Riley,5113.47,2770.73,2014,2018
4603,Jerry-Diaz,20342.13,6641.1,1999,2019
4604,Patty-Garrett,22360.13,2637.44,1999,2005
4605,Mary-Young,19025.74,809.36,1999,2009
4606,Latasha-Weaver,30198.11,3291.61,1999,2019
4607,Brandi-Lindsey,7242.18,3567.12,2013,2015
4608,Christina-Hester,12577.57,4137.08,1999,2003
4609,Laura-Walker,21239.01,1850.71,1999,2015
4610,Parker-Benson,34785.05,2799.94,1998,2018
4611,Sabrina-Hicks,31634.89,4740.31,1999,2007
4612,Valerie-Shaw,33582.46,6648.35,1998,2012
4613,Douglas-Miller,26208.42,415.3,1999,2009
4614,Thomas-Weber,19997.03,5576.97,1999,2014
4615,Brad-Allen,27757.93,4886.24,1999,2007
4616,Darius-Malone,25008.7,5093.59,1999,2002
4617,Dustin-Coffey,4316.51,540.97,2014,2020
4618,Kimberly-Woods,27265.8,4198.28,1999,2014
4619,Melissa-Malone,3795.96,261.87,2014,2020
4620,Tami-Riley,23726.01,2041.88,1999,1999
4621,Derek-Parks,19636.61,230.29,1999,2001
4622,Tasha-Allen,3508.69,3292.94,2015,2016
4623,Randy-White,16686.97,1816.85,1999,2018
4624,Nicholas-Mathis,19075.51,100.23,1999,2003
4625,Monica-Peterson,5967.97,1519.59,2013,2020
4626,Dean-Christian,37118.98,5038.54,1990,2012
4627,Nicole-Oneill,11823.16,4029.47,2001,2008
4628,Manuel-Green,20507.44,737.46,1999,2014
4629,Anthony-Walton,34101.64,371.03,1998,2010
4630,Jose-Stevenson,17806.37,1138.93,1999,2006
4631,Vanessa-Allen,22362.52,3233.66,1999,2020
4632,Donald-Morrow,23543.58,2156.13,1999,2011
4633,Shelley-Wilkinson,6827.73,3665.68,2013,2021
4634,Tammy-Munoz,20126.26,1610.69,1999,2002
4635,Donald-Parks,32428.03,5175.54,1999,2018
4636,Luis-Taylor,26218.56,6880.13,1999,2000
4637,Randy-Martin,33612.44,4598.52,1998,2007
4638,Laura-Gallagher,10924.76,4376.89,2013,2017
4639,Emily-Hale,16913.21,4924.34,1999,2002
4640,Johnathan-Martinez,22779.91,2648.02,1999,2004
4641,Joseph-Soto,33676.18,2215.06,1998,2002
4642,Anita-Green,11010.45,3967.21,2012,2020
4643,Shannon-Watts,17752.27,3106.38,1999,2016
4644,Dana-Patel,37309.79,1126.41,1990,2020
4645,Michael-Thomas,28430.91,1162.45,1999,2008
4646,Eddie-Murphy,11026.85,6152.83,2011,2023
4647,Bradley-Hill,1457.81,1091.47,2023,2023
4648,Parker-Mathis,16386.78,1933.9,1999,2005
4649,Teresa-Rodriguez,11093.01,1228.66,2010,2010
4650,Michele-Benson,15434.75,6175.69,1999,2006
4651,Brandi-Watson,11326.45,2649.32,2008,2016
4652,Andre-Jones,6809.17,3790.34,2013,2018
4653,Meredith-Murphy,31418.63,4546.82,1999,2008
4654,Ronald-Oneill,32462.91,3260.87,1999,2016
4655,Kristina-Gibson,31123.83,5157.59,1999,2011
4656,Evan-Baker,31173.98,2314.46,1999,2020
4657,Ryan-Serrano,31079.1,6868.17,1999,2016
4658,Vanessa-Munoz,27131.39,4667.39,1999,2002
4659,Miguel-Bennett,19647.54,1281.53,1999,2010
4660,Christine-Brown,4794.29,3742.36,2014,2014
4661,Amanda-Gray,24503.35,6095.84,1999,2010
4662,Corey-Pena,18412.73,2254.27,1999,2017
4663,Anna-Nelson,27211.93,5541.86,1999,2022
4664,Nicholas-Benson,4027.92,1908.97,2014,2014
4665,Alexandra-Gallagher,10692.55,758.12,2013,2013
4666,Lydia-Riley,18067.8,2942.18,1999,2000
4667,Julie-Nelson,28836.56,5650.99,1999,2010
4668,Mark-Harrison,23648.03,2802.06,1999,2005
4669,Cesar-Howell,24447.93,1479.78,1999,2017
4670,Isaiah-Christensen,3150.84,2272.14,2015,2023
4671,Kenneth-Munoz,8006.68,6999.62,2013,2017
4672,Kristina-White,18349.42,1610.74,1999,2009
4673,Jamie-Gray,21531.51,557.57,1999,2014
4674,Patty-Lindsey,29429.97,473.84,1999,2021
4675,Nicole-Hester,14989.96,3663.76,1999,2003
4676,Debra-Costa,16161.24,2464.08,1999,2018
4677,Heather-Bates,35115.77,5239.4,1998,2005
4678,Courtney-Garrett,16492.74,3381.13,1999,2010
4679,Bobby-Garrett,6991.66,3058.22,2013,2021
4680,Donna-Young,32369.07,2407.65,1999,2010
4681,Justin-Rose,12290.78,4996.08,1999,2014
4682,Jamie-Mcdonald,13053.33,1863.7,1999,2000
4683,Ian-Hayes,26725.85,4162.45,1999,2019
4684,Wesley-Miller,17598.36,2782.05,1999,2001
4685,Gabrielle-Martinez,13311.74,3623.24,1999,2008
4686,Timothy-Trevino,33238.82,1153.38,1999,2008
4687,Jessica-Coffey,30884.78,372.99,1999,2011
4688,Kaitlyn-Miller,14453.04,618.16,1999,2019
4689,Stacey-Watts,3608.43,123.2,2014,2015
4690,Nathan-Shaw,6974.69,1438.58,2013,2018
4691,Anna-Watson,37040.28,3248.46,1990,2014
4692,Melanie-Hale,5967.63,1473.99,2013,2022
4693,Victor-Ho,25495.23,3888.63,1999,2018
4694,Deanna-Klein,17240.39,4389.6,1999,2020
4695,Kristine-Martinez,14704.69,435.6,1999,2007
4696,Eric-Mathis,31862.62,3501.66,1999,2008
4697,Sheryl-Stevenson,2285.69,832.68,2021,2021
4698,Antonio-Phillips,10226.43,5528.66,2013,2022
4699,Kyle-Young,15455.43,1527.54,1999,2020
4700,Bobby-Hester,23348.44,2685.32,1999,2001
4701,Tami-Baker,30599.45,6510.51,1999,2002
4702,Aaron-Arias,19950.68,3404.22,1999,2003
4703,Heather-Fernandez,24299.83,523.36,1999,2019
4704,Curtis-Weber,29135.0,5724.17,1999,2008
4705,Shannon-Baker,25546.6,2141.83,1999,1999
4706,Jacob-Oneill,33664.02,6446.85,1998,2011
4707,Thomas-Odom,2731.22,863.4,2015,2022
4708,Manuel-Lindsey,29566.8,827.51,1999,2014
4709,Joanna-Rhodes,31304.31,2267.68,1999,2002
4710,Kristy-Fox,14410.92,2557.62,1999,2008
4711,Matthew-Soto,5072.31,1199.28,2014,2021
4712,Mike-Gordon,9583.24,4494.83,2013,2018
4713,Erik-Elliott,22769.49,5293.02,1999,2011
4714,Wendy-Coffey,28344.15,5813.37,1999,2016
4715,Audrey-Gibson,8325.25,4280.38,2013,2019
4716,Elizabeth-Anderson,31485.42,711.06,1999,2021
4717,Emily-Hunt,19818.76,6760.77,1999,2005
4718,Kelly-Bennett,30256.14,6264.3,1999,2010
4719,Anita-Wolfe,20599.11,1248.38,1999,2004
4720,Katie-Baker,35192.58,5791.09,1998,2005
4721,Olivia-Peterson,31322.4,189.4,1999,2017
4722,Latasha-Bennett,28079.96,6684.49,1999,2016
4723,Lydia-Newman,25462.03,6012.69,1999,2001
4724,Nichole-Jones,18374.95,4584.62,1999,2022
4725,Michele-Bennett,13707.77,1627.73,1999,2015
4726,Tami-Gordon,27013.93,5490.0,1999,2018
4727,Randy-Anderson,28983.1,417.42,1999,2016
4728,Timothy-Cook,13009.01,5463.45,1999,1999
4729,Seth-Thomas,33722.52,6007.79,1998,2009
4730,Craig-Gordon,16489.41,2646.61,1999,2000
4731,Tracy-Diaz,27457.89,2790.7,1999,2019
4732,Timothy-Riley,27324.75,2408.25,1999,2021
4733,Wesley-Soto,17950.37,6774.88,1999,2006
4734,Kevin-Harrison,29102.93,5708.15,1999,2015
4735,Edwin-Christensen,6859.58,5175.89,2013,2022
4736,Jackie-Thomas,13165.55,3988.8,1999,2023
4737,Jennifer-Stevenson,3926.04,3249.2,2014,2019
4738,Martha-Howell,22423.64,1840.72,1999,2018
4739,Gregg-Trevino,27647.5,3607.84,1999,2000
4740,Kristine-Bates,29551.5,4098.06,1999,2012
4741,Breanna-Marsh,20003.53,2830.05,1999,2003
4742,Cheryl-Herrera,29872.07,6613.3,1999,2014
4743,Lucas-Gonzalez,11847.7,3908.58,2000,2018
4744,Rhonda-Howell,10427.77,2955.53,2013,2022
4745,Kyle-Smith,1906.54,1139.24,2023,2023
4746,Lisa-Wong,32867.88,1223.99,1999,2021
4747,Timothy-Fernandez,16930.81,2931.43,1999,2021
4748,Tammy-Rodriguez,16066.18,3944.88,1999,2015
4749,Laura-Munoz,36362.68,5344.54,1990,2004
4750,Latoya-Munoz,10320.93,6413.26,2013,2020
4751,Alexa-Trevino,24022.65,964.5,1999,2002
4752,Carol-Baker,29950.87,453.88,1999,2014
4753,Tonya-Lindsey,35286.73,2098.96,1998,2007
4754,Steven-Hill,26898.34,1068.84,1999,2020
4755,Tina-Riley,29235.61,4420.87,1999,2018
4756,Nathan-Watts,26285.17,5192.07,1999,2008
4757,Shelley-Stevenson,6978.11,4997.81,2013,2020
4758,Yvonne-Allen,15823.34,6728.37,1999,2009
4759,Shelley-Gibson,11594.91,1615.08,2008,2015
4760,Tammy-Peterson,27719.01,5945.09,1999,2021
4761,Phillip-Herrera,7766.08,6715.86,2013,2013
4762,Joel-Dixon,32009.6,1154.83,1999,2011
4763,Lydia-Johnson,17748.25,4784.65,1999,1999
4764,Laura-Ho,15682.02,4878.57,1999,2022
4765,Melanie-Wilkinson,26786.29,3271.24,1999,1999
4766,Mitchell-Oneill,5753.56,4265.27,2013,2015
4767,Meredith-Garrett,12856.77,2725.43,1999,2012
4768,Kim-Peterson,24086.4,1991.95,1999,2009
4769,Margaret-Newman,32141.61,991.08,1999,2022
4770,Loretta-Taylor,7562.52,4591.26,2013,2015
4771,Angel-Wilkinson,37056.15,1711.85,1990,2000
4772,Nancy-Gallagher,15803.81,6404.03,1999,2008
4773,Pamela-Banks,37541.77,6382.22,1990,1998
4774,Michelle-Christian,17948.68,4748.74,1999,2015
4775,William-Soto,18892.17,3008.18,1999,2014
4776,Brandi-Martinez,32969.36,4802.61,1999,2001
4777,Austin-Rose,35564.99,682.38,1996,2006
4778,Nicholas-Green,25213.15,4630.46,1999,2017
4779,Douglas-Munoz,8493.15,6570.43,2013,2023
4780,Evan-Hayes,25730.54,2301.73,1999,2018
4781,Samuel-Arias,37113.95,5291.63,1990,1997
4782,Mark-Gray,19516.13,5723.93,1999,2014
4783,Rebecca-Woods,27334.22,1827.86,1999,2020
4784,Edwin-Green,11229.83,5227.29,2008,2016
4785,Kelly-Arias,34481.6,4010.32,1998,2005
4786,Brad-Fox,28657.63,6798.19,1999,2005
4787,Leah-Brown,7310.26,4027.73,2013,2017
4788,Yvonne-Newman,13084.25,2479.96,1999,2000
4789,Wanda-Gallagher,28745.44,6455.9,1999,2015
4790,Kaitlyn-Mcintyre,34701.66,987.0,1998,2023
4791,Alice-Parks,26160.3,3854.08,1999,2008
4792,Danielle-Flores,27490.1,529.82,1999,2014
4793,Juan-Taylor,25310.73,5309.08,1999,2005
4794,Gary-Elliott,29988.24,1767.03,1999,2003
4795,Maria-Parks,6323.72,1449.42,2013,2017
4796,Rebecca-Kaiser,11576.75,3936.15,2008,2022
4797,Austin-Dixon,15115.98,2729.66,1999,1999
4798,Tracy-Benson,13724.12,5893.34,1999,2008
4799,Christian-Green,4471.14,2510.11,2014,2020
4800,Yvette-Fox,25402.21,1360.22,1999,2019
4801,Latoya-Pena,8953.31,4599.83,2013,2017
4802,Brandi-Sexton,27399.12,4073.54,1999,2012
4803,Natalie-Hill,17247.76,4494.92,1999,2011
4804,Marc-Allen,35506.28,2220.11,1997,2015
4805,Vanessa-Martin,36520.66,6054.13,1990,2019
4806,Catherine-Johnson,11540.58,1273.09,2008,2021
4807,Wanda-Mathis,17954.29,3103.55,1999,2021
4808,James-Banks,24610.55,3134.3,1999,2012
4809,Samuel-Marsh,27769.56,6152.42,1999,2021
4810,Diane-Martin,24230.53,5441.44,1999,2011
4811,Julia-Shaw,4071.44,3162.48,2014,2018
4812,Cheryl-Cook,11126.71,524.28,2010,2011
4813,Jose-Fernandez,23032.56,1142.31,1999,2014
4814,Nathaniel-Morris,27841.48,4117.47,1999,2019
4815,Debra-Banks,14600.85,6588.94,1999,2004
4816,Mike-Hunt,10054.97,1408.64,2013,2020
4817,Mitchell-Benson,23006.38,734.48,1999,2006
4818,Glenda-Watts,33104.8,3259.36,1999,2000
4819,Aaron-Nelson,34403.35,3661.59,1998,2006
4820,Scott-Allen,11052.47,6200.39,2011,2018
4821,Janice-Wilkinson,27328.35,5151.97,1999,2006
4822,Kristina-Lindsey,8982.92,2826.1,2013,2020
4823,Crystal-Gibson,20117.21,6149.28,1999,2023
4824,Bethany-Woods,32750.55,3141.17,1999,2023
4825,Tasha-Soto,31054.69,2601.8,1999,1999
4826,Phillip-Gallagher,18271.58,2183.01,1999,2022
4827,Annette-Munoz,37763.08,2325.81,1990,1992
4828,Richard-Garrett,22098.19,5247.46,1999,2006
4829,Bryan-Alvarez,22076.6,6160.29,1999,2003
4830,Mark-Ho,13387.24,1604.22,1999,2014
4831,Melanie-Gonzalez,11015.22,5932.29,2011,2023
4832,Juan-Arias,8703.68,4418.18,2013,2014
4833,Christina-Sexton,36444.09,5578.1,1990,1993
4834,Joanna-Miller,20414.03,876.32,1999,2016
4835,Julia-Wong,27532.34,955.02,1999,2021
4836,Melanie-Perez,7432.13,1453.54,2013,2023
4837,Kelly-Peterson,12799.19,922.46,1999,2005
4838,Dean-Shaw,15961.71,5527.75,1999,2016
4839,Donald-Arias,32714.33,418.61,1999,2006
4840,Luis-Ho,15592.49,5689.72,1999,2002
4841,Jackie-Rose,30624.41,6034.16,1999,2017
4842,Kim-Martin,2988.73,1550.63,2015,2021
4843,Patrick-Pena,34801.5,5648.74,1998,2010
4844,Martha-Elliott,3495.11,544.2,2015,2015
4845,Justin-Rhodes,29739.3,1608.94,1999,2007
4846,Julie-Anderson,36916.43,1535.42,1990,2013
4847,Christian-Munoz,23910.45,2777.61,1999,2020
4848,Erik-Hale,30167.94,6474.66,1999,2003
4849,Derek-Weber,32245.95,1763.5,1999,2017
4850,Evan-Nelson,36109.79,6172.81,1991,2015
4851,Jason-Rice,32445.8,6486.66,1999,2016
4852,Donna-Costa,21248.12,646.51,1999,2009
4853,Mark-Young,14851.81,1783.66,1999,2005
4854,Krista-Marsh,34488.49,1983.81,1998,2010
4855,Julie-Stevenson,10899.56,6690.8,2013,2015
4856,Mike-Gray,35186.12,4480.29,1998,2000
4857,Sierra-Palmer,12365.23,1270.07,1999,2013
4858,Derek-Stevenson,7343.07,6004.55,2013,2017
4859,Karen-Soto,21946.62,4955.91,1999,2021
4860,Angel-Howell,15821.1,6146.71,1999,2018
4861,Tiffany-Mcintyre,32304.51,3992.26,1999,2001
4862,Laurie-Garrett,20288.35,4307.4,1999,2020
4863,James-Munoz,35365.06,129.75,1998,2017
4864,Brandi-Diaz,34410.25,5696.22,1998,2007
4865,Tina-Costa,25350.49,2805.54,1999,2013
4866,Joseph-Christian,7537.29,6038.02,2013,2016
4867,Nathan-Walker,19761.03,2056.97,1999,2000
4868,Kenneth-Klein,13075.88,4549.97,1999,2021
4869,Tammy-Christensen,32921.42,1337.77,1999,2006
4870,Christopher-Flores,34190.7,2630.84,1998,2013
4871,Krista-Diaz,12464.89,4112.57,1999,2021
4872,Adam-Rodriguez,34648.83,2584.94,1998,2001
4873,Eddie-Nelson,23745.23,4268.42,1999,2007
4874,Yvonne-Hill,11408.92,6939.87,2008,2016
4875,Yvette-Fernandez,8480.08,4762.29,2013,2013
4876,Brandon-Benson,34174.42,4876.84,1998,2007
4877,Annette-Phillips,5991.9,4602.72,2013,2015
4878,Sara-Cook,35637.8,5616.9,1995,1999
4879,Olivia-Walker,24636.64,5728.68,1999,2004
4880,Luis-Smith,8469.23,3593.55,2013,2022
4881,Randy-Arias,35435.74,2661.98,1998,2005
4882,Mark-Nelson,34983.27,1222.6,1998,2000
4883,Lucas-Patel,10760.9,1360.56,2013,2018
4884,Janice-Johnson,11006.82,3730.25,2013,2018
4885,Melissa-Smith,21314.19,4874.83,1999,2014
4886,Corey-Wolfe,22548.78,1984.58,1999,2020
4887,Cassandra-Baker,5760.21,5260.0,2013,2022
4888,Jessica-Ho,27924.26,6334.31,1999,2016
4889,Jasmine-Gallagher,24662.55,4978.14,1999,2004
4890,Christine-Garrett,20253.66,1403.99,1999,2014
4891,Kenneth-Phillips,13544.1,5409.29,1999,1999
4892,Danielle-Hicks,35353.15,2444.45,1998,2019
4893,Ronald-Harrison,18930.72,3512.37,1999,2008
4894,Toni-Anderson,32612.87,727.14,1999,2008
4895,Tiffany-Morris,27602.23,143.63,1999,2001
4896,Kaitlyn-Walker,21457.97,6695.72,1999,2006
4897,Sonya-Palmer,26779.64,3207.33,1999,2002
4898,Catherine-Hill,21494.57,4516.47,1999,2000
4899,Audrey-Bates,19084.63,6506.5,1999,2016
4900,Ryan-Young,13102.78,5941.92,1999,2002
4901,Steven-Perez,18669.6,976.06,1999,2013
4902,Joshua-Walker,21628.86,4931.58,1999,2020
4903,Alexa-Weaver,31980.98,5971.46,1999,2022
4904,Randall-Rose,24876.68,837.18,1999,2002
4905,Justin-Green,34312.94,5178.34,1998,2003
4906,Cory-Alvarez,29125.91,5053.74,1999,2019
4907,Travis-Gallagher,22851.16,306.32,1999,2010
4908,Carrie-Elliott,24644.21,5713.08,1999,2015
4909,Jill-Stevenson,29046.15,4832.03,1999,2008
4910,Cory-Munoz,33235.69,5795.23,1999,2006
4911,Denise-Martinez,37562.73,5362.25,1990,2023
4912,Deanna-Malone,11928.19,6683.26,2000,2020
4913,John-Johnson,5040.38,1177.08,2014,2017
4914,Edwin-Riley,6513.9,2213.52,2013,2013
4915,Anna-Alvarez,3599.37,2487.08,2014,2020
4916,Ricky-Morris,7354.96,2344.24,2013,2016
4917,Francis-Taylor,22468.92,3270.83,1999,2019
4918,Tami-Odom,3126.35,2007.53,2015,2020
4919,Loretta-Pena,18953.31,146.3,1999,2021
4920,Kaitlyn-Diaz,31983.06,2883.3,1999,2020
4921,Kristine-Odom,22424.33,6722.74,1999,2006
4922,Angie-Walker,3332.34,1401.45,2015,2015
4923,Teresa-Barrera,20249.77,2673.57,1999,2019
4924,Luis-Fox,15281.4,3726.24,1999,2023
4925,Justin-Phillips,21660.69,6316.12,1999,2008
4926,Wendy-Lindsey,25352.95,5276.62,1999,2006
4927,Jonathan-Christensen,9158.54,3906.81,2013,2020
4928,Stephanie-Allen,30539.68,2284.73,1999,2021
4929,Wayne-Gibson,5196.0,1766.67,2014,2017
4930,Cesar-Cook,10599.15,708.01,2013,2020
4931,Lydia-Brown,3132.8,2304.95,2015,2015
4932,Joshua-Hicks,14900.41,1603.64,1999,2006
4933,Calvin-Costa,19843.38,902.74,1999,2008
4934,Jonathan-White,35695.21,4344.16,1992,1997
4935,Eddie-Serrano,30489.22,109.65,1999,2016
4936,Brandon-Klein,21690.72,204.25,1999,2008
4937,Bryan-Murphy,8173.7,1387.34,2013,2015
4938,Jennifer-Pena,8293.13,4719.65,2013,2016
4939,Keith-Bates,9749.12,2306.63,2013,2018
4940,Denise-Davis,4281.36,2472.17,2014,2018
4941,Audrey-Shaw,24077.89,229.04,1999,2005
4942,Arthur-Smith,17473.42,6889.24,1999,2002
4943,Toni-Hester,9921.23,5198.8,2013,2015
4944,Paul-Rhodes,27904.62,5368.32,1999,2005
4945,Allen-Walton,23035.89,4645.85,1999,2008
4946,Shannon-Thomas,8523.31,3901.46,2013,2014
4947,Samuel-Young,5377.17,5358.63,2014,2014
4948,Lisa-Watts,25513.67,6476.64,1999,2001
4949,Gregory-Allen,10982.03,307.3,2013,2017
4950,Carrie-Robinson,32495.96,121.55,1999,2012
4951,Danielle-Fernandez,32342.51,4671.28,1999,1999
4952,Amber-Christensen,11069.0,5523.49,2011,2021
4953,Brenda-Bates,19382.75,3000.5,1999,2007
4954,April-Peterson,37157.13,2624.77,1990,1998
4955,Taylor-Brown,25216.35,522.69,1999,2017
4956,Savannah-Costa,12635.36,6777.56,1999,2016
4957,Stephanie-Barker,8375.98,1123.48,2013,2019
4958,Carol-Rice,23054.29,4094.12,1999,2021
4959,Isaiah-Rhodes,11924.32,5789.49,2000,2010
4960,Jackie-Riley,16875.14,6051.49,1999,2017
4961,Kathleen-Benson,3602.53,2970.69,2014,2021
4962,Laurie-Johnson,20507.08,251.41,1999,2004
4963,Darius-Elliott,28171.96,1792.66,1999,2022
4964,Angie-Pena,10983.53,1751.56,2013,2019
4965,Bonnie-Fox,19239.5,6398.48,1999,2020
4966,Isaiah-Young,20382.03,660.56,1999,2013
4967,Nathaniel-Shaw,20580.53,937.3,1999,2008
4968,Eddie-Gonzalez,23982.4,3565.26,1999,2014
4969,Jenna-Cook,34627.19,5898.38,1998,2016
4970,Ana-Walker,6924.35,1368.69,2013,2017
4971,Alyssa-Martin,7698.99,5403.83,2013,2016
4972,Aaron-Fox,5072.73,3792.32,2014,2021
4973,Crystal-Parks,26915.78,4918.89,1999,2013
4974,Carol-Malone,15870.23,5361.7,1999,2019
4975,Carol-Guerrero,30657.78,4059.44,1999,2010
4976,Michael-Hayes,11784.91,2150.3,2003,2006
4977,Denise-Harrison,35994.82,5685.74,1991,2018
4978,Bryan-Garrett,22622.87,2750.05,1999,2006
4979,Eric-Oneill,13623.96,4636.46,1999,2009
4980,Eric-Taylor,23766.2,1006.82,1999,2004
4981,Sarah-Kaiser,31858.38,2716.26,1999,2022
4982,Catherine-Elliott,7098.84,1233.47,2013,2015
4983,Cassidy-Christensen,25253.27,6809.04,1999,2015
4984,Seth-Marsh,16583.98,986.68,1999,2017
4985,Richard-Robinson,17559.71,874.92,1999,2012
4986,Brandon-Jones,15111.97,4048.49,1999,2018
4987,Ian-Hale,5913.97,4049.96,2013,2015
4988,Laurie-Benson,24737.14,742.53,1999,2021
4989,Krista-Hale,8914.68,2484.71,2013,2019
4990,Rachel-Gray,35927.28,6894.14,1991,2007
4991,Jodi-Watts,8329.12,5825.24,2013,2014
4992,Laura-Banks,9205.77,273.84,2013,2017
4993,Mitchell-Miller,26153.91,902.38,1999,2018
4994,Victor-Oneill,24970.98,1817.52,1999,2016
4995,Tanya-Gonzalez,28336.27,449.77,1999,2020
4996,Isaiah-Phillips,37056.66,4809.13,1990,2007
4997,Bonnie-Rose,29327.9,4195.94,1999,2012
4998,Tiffany-Wong,37520.35,4642.97,1990,1995
4999,Katherine-Baker,8556.91,5517.31,2013,2014
5000,Francis-Rhodes,26583.7,367.66,1999,2014
5001,Beverly-Harrison,5430.92,3427.33,2014,2018
5002,David-Woods,8591.27,1973.94,2013,2023
5003,Brandon-Banks,7913.54,6471.37,2013,2020
5004,Toni-Weber,15711.2,5830.07,1999,2000
5005,Margaret-Soto,7414.22,5545.62,2013,2015
5006,Courtney-Fox,23243.07,2474.83,1999,2022
5007,Kevin-Rice,24628.25,2188.26,1999,2021
5008,Henry-Marsh,2824.45,1778.26,2015,2019
5009,Julie-Shaw,32884.52,6910.87,1999,2012
5010,Kevin-Rodriguez,18493.24,2648.71,1999,1999
5011,Allison-Fernandez,34491.17,1100.98,1998,2022
5012,Kristina-Wolfe,24388.83,5645.74,1999,2013
5013,Albert-Kaiser,11922.91,3585.14,2000,2014
5014,Michele-Murphy,35508.74,654.54,1997,2006
5015,Kristina-Costa,27187.77,6368.19,1999,2002
5016,Lauren-Baker,20488.28,3717.39,1999,2004
5017,Laura-Gordon,19998.11,2682.33,1999,2014
5018,Heather-Weaver,8200.78,1704.64,2013,2014
5019,Lisa-Munoz,25882.64,4081.35,1999,2012
5020,Stacey-Watts,9966.92,522.6,2013,2015
5021,Margaret-Herrera,24268.03,2450.54,1999,2020
5022,Elizabeth-Morris,7144.18,2189.42,2013,2014
5023,Nancy-Garrett,17371.91,6768.23,1999,2021
5024,Dylan-Gonzalez,28339.24,6038.54,1999,2006
5025,Cassandra-Wolfe,25518.58,2537.92,1999,2002
5026,Ann-Stevenson,16503.79,540.27,1999,2010
5027,Dean-Williams,33841.11,3464.75,1998,2022
5028,Melanie-White,20426.26,4485.73,1999,2003
5029,Gina-Johnson,16198.21,4488.14,1999,2017
5030,Samantha-Benson,13643.25,4187.47,1999,2013
5031,Lucas-Newman,30658.89,4767.79,1999,2004
5032,Audrey-Walker,6204.62,2303.15,2013,2013
5033,Theresa-Rhodes,14895.56,3977.46,1999,2009
