id,name,salary,bonus,hiring_year,dismissing_year
2467,Jacob-Martin,37562.14,3934.03,1996,1996
2468,Melanie-Oneill,33396.92,2841.63,2011,2018
2469,Debra-Shaw,34934.57,4971.33,2011,2018
2470,Thomas-Mitchell,7698.81,1089.67,2020,2020
2471,Nichole-Weber,22593.93,5476.43,2011,2018
2472,Breanna-Weaver,4060.42,3462.47,2021,2021
2473,Victor-Martin,28054.91,2255.61,2011,2017
2474,Rachel-Mcintyre,35253.85,3370.13,2011,2018
2475,Latoya-Marsh,14630.7,3006.61,2020,2020
2476,Pamela-Cook,14006.68,6939.32,2020,2023
2477,Gwendolyn-Brown,26036.94,3220.36,2011,2016
2478,Christina-Newman,25782.58,3335.09,2011,2020
2479,Tiffany-Elliott,17277.74,6142.23,2016,2017
2480,Sara-Hunt,36826.71,1772.5,1998,2021
2481,Brandy-Klein,5234.4,3738.42,2021,2023
2482,Cassandra-Gibson,27164.41,3863.27,2011,2023
2483,Latasha-Hill,12475.73,5846.07,2020,2020
2484,Jay-Munoz,14739.99,4757.58,2020,2020
2485,Sean-Martinez,3414.06,1150.53,2022,2023
2486,Jeffrey-Odom,7005.73,2593.45,2021,2022
2487,Kim-Gordon,4081.88,1843.84,2021,2022
2488,Manuel-Anderson,16174.71,2948.98,2019,2019
2489,Michele-Watts,24111.77,6116.2,2011,2023
2490,Amy-Wilkinson,16123.39,6903.17,2019,2021
2491,Dylan-Cook,19049.86,3660.64,2012,2014
2492,Alyssa-Gallagher,10652.33,957.72,2020,2023
2493,Melissa-Sexton,37401.1,6640.4,1997,2011
2494,Nichole-Marsh,30961.61,3353.06,2011,2014
2495,Janice-Gibson,10628.06,2061.4,2020,2023
2496,Bradley-Flores,24905.86,1287.12,2011,2015
2497,Patty-Williams,34896.31,6743.91,2011,2015
2498,Timothy-Watts,20296.53,2238.85,2011,2022
2499,Benjamin-Hester,13658.97,2823.49,2020,2022
2500,Nancy-Trevino,9701.08,1686.92,2020,2020
2501,Renee-Rice,3967.85,461.25,2021,2022
2502,Ann-Guerrero,14542.97,4361.01,2020,2022
2503,Cory-Fernandez,30941.67,3076.93,2011,2023
2504,Cesar-Robinson,33541.91,799.44,2011,2019
2505,Theresa-Odom,7548.92,6768.32,2020,2022
2506,Sara-Sexton,14732.87,584.24,2020,2023
2507,Nathan-Fernandez,36764.24,1602.57,1998,2000
2508,Scott-Perez,27201.82,4358.23,2011,2023
2509,Mariah-Green,13153.42,1611.71,2020,2021
2510,Teresa-Rodriguez,34684.71,6427.13,2011,2023
2511,Elizabeth-Gonzalez,26835.53,2964.56,2011,2017
2512,Wendy-Weber,16355.13,1913.85,2018,2018
2513,Cindy-King,29141.32,6784.98,2011,2012
2514,Cassidy-Walker,16880.16,5124.78,2017,2020
2515,Victor-Kaiser,32134.39,5074.86,2011,2017
2516,Henry-Hester,26010.22,5559.75,2011,2021
2517,Alice-Christian,4097.27,2486.16,2021,2023
2518,Nicholas-Allen,33810.91,565.85,2011,2022
2519,Cheryl-Fox,21986.94,2302.78,2011,2013
2520,Donna-Brown,31594.32,4467.39,2011,2012
2521,Lauren-Banks,16941.98,3060.75,2017,2021
2522,Patricia-Parks,27308.96,2641.16,2011,2017
2523,Stephanie-Coffey,18362.77,5989.59,2012,2013
2524,Dan-Howell,35587.72,924.07,2009,2011
2525,Meredith-Wilkinson,34848.91,536.19,2011,2023
2526,April-Morrow,23280.77,6696.38,2011,2021
2527,Dawn-Hicks,11801.5,4657.92,2020,2022
2528,Heather-Mathis,4697.11,3049.84,2021,2021
2529,Kenneth-Watson,22017.94,6360.05,2011,2020
2530,Samantha-Gray,24704.34,108.41,2011,2015
2531,Audrey-Lindsey,17165.75,6569.39,2017,2018
2532,Sierra-White,32814.62,4778.73,2011,2014
2533,Jesse-Fox,24294.94,5399.6,2011,2012
2534,Corey-Watts,7782.75,2818.31,2020,2021
2535,Joyce-Watson,21057.43,5548.29,2011,2015
2536,Teresa-Green,26763.46,5225.81,2011,2023
2537,Adam-Guerrero,14982.9,2868.73,2019,2019
2538,Chelsea-Christensen,27194.08,5029.98,2011,2014
2539,Anita-Baker,34626.98,5365.82,2011,2021
2540,Samantha-Rodriguez,7055.98,4058.74,2021,2023
2541,Jill-Hill,24874.52,2028.23,2011,2011
2542,Janice-Gonzalez,17291.47,3081.63,2016,2022
2543,Gary-Christian,28282.19,2953.53,2011,2020
2544,Shelley-Rodriguez,2305.32,1063.24,2023,2023
2545,Charles-Gallagher,18433.69,5838.29,2012,2020
2546,Stacey-Mathis,25962.47,5902.56,2011,2017
2547,Valerie-Rhodes,17424.1,5692.13,2016,2022
2548,Brianna-Stevenson,30411.92,3351.65,2011,2015
2549,Rick-Brown,21116.98,2006.92,2011,2016
2550,Shannon-Miller,24516.4,3903.48,2011,2014
2551,Arthur-Herrera,31365.48,5192.97,2011,2019
2552,Shelby-Miller,21735.34,5883.6,2011,2011
2553,Maria-Rice,32301.54,5033.06,2011,2017
2554,Beverly-Costa,12513.23,6361.47,2020,2023
2555,Rodney-Walker,31509.73,324.11,2011,2012
2556,Isaiah-Robinson,4688.89,3785.42,2021,2022
2557,Shannon-Barker,25711.01,5779.82,2011,2018
2558,Phillip-Coffey,4378.18,946.68,2021,2022
2559,Alexa-Riley,12973.28,5941.46,2020,2022
2560,Mariah-Garrett,37255.34,5979.15,1998,2006
2561,Heather-Martin,7906.94,6379.83,2020,2020
2562,Alexa-Hicks,22175.13,3587.3,2011,2016
2563,Miguel-Howell,5179.69,834.12,2021,2022
2564,Cassidy-Coffey,12539.43,1421.17,2020,2020
2565,Danielle-Watson,36289.75,1032.39,2002,2018
2566,Austin-Barker,23668.95,4139.02,2011,2020
2567,Ian-Johnson,32867.68,5039.84,2011,2011
2568,Kathryn-Newman,13690.0,4772.95,2020,2023
2569,Jennifer-Gonzalez,11302.15,2055.45,2020,2022
2570,Miguel-Thomas,7431.79,5920.29,2020,2021
2571,Kathleen-Howell,19001.04,6904.57,2012,2015
2572,Jacob-Walton,17216.38,4954.35,2017,2020
2573,Brian-Jones,30035.85,2193.9,2011,2011
2574,Andre-Weber,3997.16,2937.18,2021,2021
2575,Brenda-Kaiser,9788.88,3123.26,2020,2022
2576,Amanda-Walton,2573.16,2382.27,2023,2023
2577,Gene-Brown,36034.03,3308.08,2004,2010
2578,Rodney-Green,7594.92,3016.25,2020,2023
2579,Susan-Guerrero,19376.03,147.17,2012,2016
2580,Julie-Morrow,31949.78,5817.43,2011,2017
2581,Jacob-Herrera,31981.38,3803.3,2011,2017
2582,Mary-Oneill,31490.25,515.91,2011,2019
2583,Charles-Odom,6656.19,2328.35,2021,2022
2584,Jason-Christian,22229.65,5819.95,2011,2014
2585,John-Jones,7844.65,5270.2,2020,2023
2586,Alexa-Peterson,25257.29,3116.0,2011,2012
2587,Tracy-Coffey,7796.38,310.98,2020,2021
2588,Gene-Barker,17943.4,1841.97,2016,2022
2589,Richard-Hicks,23996.67,2872.38,2011,2016
2590,Parker-Rose,19073.9,2918.93,2012,2018
2591,Diane-Hayes,10103.21,4234.17,2020,2022
2592,Julie-Shaw,27998.65,5442.83,2011,2017
2593,Jose-Shaw,25998.57,5133.63,2011,2022
2594,Courtney-Guerrero,32599.57,4970.03,2011,2016
2595,Holly-Herrera,16895.64,3212.56,2017,2023
2596,Parker-Robinson,16904.27,231.65,2017,2018
2597,Sheryl-Smith,30429.61,5956.52,2011,2016
2598,Matthew-Garrett,15992.32,667.14,2019,2023
2599,Bobby-Gallagher,36897.72,4160.07,1998,2000
2600,Victor-Hester,6663.13,3791.57,2021,2021
2601,Allison-Parks,22563.63,5558.75,2011,2023
2602,Samantha-Hunt,35906.08,2574.07,2006,2010
2603,Walter-Davis,16110.07,3410.47,2019,2022
2604,Maxwell-Christensen,6703.99,953.02,2021,2023
2605,Tami-Costa,6504.63,3917.64,2021,2022
2606,Jessica-Odom,4254.43,653.85,2021,2022
2607,Cassidy-Taylor,28364.2,4940.98,2011,2013
2608,Toni-Bates,33638.15,1110.19,2011,2018
2609,Amy-Marsh,15125.11,4036.78,2019,2023
2610,David-Mathis,12229.97,6655.79,2020,2023
2611,Yvette-Taylor,15680.75,6322.31,2019,2019
2612,Dean-Bennett,21662.22,3643.78,2011,2014
2613,Alexander-Parks,14517.33,2667.87,2020,2023
2614,Jonathan-Malone,21953.67,5487.94,2011,2011
2615,Brad-Alvarez,4035.48,2457.8,2021,2021
2616,Bobby-King,20554.85,2305.77,2011,2012
2617,Travis-King,37521.36,6977.93,1996,2010
2618,Jennifer-Munoz,19993.02,6362.43,2012,2019
2619,Jason-Sexton,20528.26,4124.51,2011,2022
2620,Elizabeth-Hicks,4203.49,3318.13,2021,2022
2621,Grant-Morris,7913.59,2130.05,2020,2022
2622,Deanna-Walker,23577.24,6559.22,2011,2012
2623,Jacob-Jones,35463.94,4469.56,2011,2018
2624,Dustin-Munoz,13933.21,2613.14,2020,2021
2625,Donna-Martin,26080.59,2521.31,2011,2021
2626,Tina-Williams,5431.89,367.43,2021,2023
2627,Cory-Benson,27392.21,3888.69,2011,2011
2628,Jasmine-Banks,8231.86,5152.21,2020,2022
2629,Christian-Nelson,1412.62,1119.22,2023,2023
2630,Aaron-Guerrero,11519.82,519.4,2020,2023
2631,Francis-Rodriguez,13885.68,1748.23,2020,2020
2632,Joyce-Diaz,32863.22,2135.85,2011,2013
2633,Julia-Hester,33589.34,5783.99,2011,2019
2634,Dylan-Stevenson,35417.7,417.83,2011,2023
2635,David-Lindsey,8011.82,3276.42,2020,2023
2636,Grant-Bates,4126.83,756.11,2021,2023
2637,Kristy-Costa,34587.49,3749.79,2011,2015
2638,Anita-Bennett,7723.85,3211.44,2020,2023
2639,Annette-Benson,12745.45,4282.84,2020,2021
2640,Rick-King,29838.12,2999.08,2011,2018
2641,Adam-Morrow,7814.95,5149.96,2020,2021
2642,Joshua-Martinez,6933.3,4159.32,2021,2021
2643,Martha-Taylor,23972.41,1599.2,2011,2016
2644,Dana-Mcdonald,18235.19,1862.09,2015,2015
2645,Luis-Elliott,37226.69,393.69,1998,2014
2646,Latasha-Riley,27726.83,4865.51,2011,2016
2647,Jodi-Martinez,33272.18,3342.92,2011,2015
2648,Thomas-Garrett,35637.26,6451.31,2009,2019
2649,Betty-Brown,11710.43,2480.71,2020,2022
2650,Johnathan-Sexton,31971.15,2483.65,2011,2022
2651,William-Hicks,23446.3,2530.75,2011,2013
2652,Mike-Costa,10474.76,2323.65,2020,2021
2653,Samuel-Christian,18140.87,3882.74,2015,2019
2654,Toni-Christian,34824.45,4560.24,2011,2015
2655,Kathleen-Lindsey,12018.85,5271.55,2020,2023
2656,Stephanie-Parks,37388.77,6792.85,1998,2010
2657,Karen-Smith,32040.09,3519.25,2011,2023
2658,Kathryn-Fox,34691.54,6068.66,2011,2018
2659,Kristine-Miller,31148.73,4119.28,2011,2023
2660,Cassidy-Fernandez,4383.53,3828.96,2021,2021
2661,Margaret-Christian,33318.33,6700.6,2011,2018
2662,Rebecca-Rice,24442.65,5137.46,2011,2021
2663,Brianna-Dixon,30141.14,6352.9,2011,2022
2664,Yvette-Woods,28214.91,3327.82,2011,2018
2665,Henry-Mitchell,25289.86,4145.04,2011,2020
2666,Rachel-Wong,36146.69,5832.61,2003,2022
2667,Kristine-Guerrero,35835.93,3439.99,2007,2009
2668,Barbara-Diaz,34075.0,3500.15,2011,2013
2669,George-Martin,8789.23,3406.87,2020,2023
2670,Benjamin-Fernandez,20572.63,2504.6,2011,2011
2671,Yvonne-Flores,36385.22,4661.78,2001,2023
2672,Donald-Shaw,6218.77,2103.49,2021,2023
2673,Gordon-Munoz,31701.97,4419.02,2011,2021
2674,Ana-Miller,18766.89,6519.13,2012,2014
2675,Kristy-King,12096.43,2350.34,2020,2022
2676,Ashley-Morris,5762.44,3467.01,2021,2022
2677,Brandon-King,14603.38,265.47,2020,2023
2678,Samuel-Banks,14916.26,6312.98,2019,2020
2679,Joshua-Fox,29910.34,5698.42,2011,2013
2680,Jennifer-Mcdonald,7762.42,1809.84,2020,2023
2681,Tina-Marsh,14775.56,6531.6,2019,2022
2682,Mary-Rose,26736.33,3689.89,2011,2016
2683,Jacob-Hicks,17117.65,831.52,2017,2019
2684,Theresa-Barrera,31812.54,2834.15,2011,2019
2685,Joanna-Flores,5338.96,3216.44,2021,2022
2686,Chad-Weaver,11378.1,4484.92,2020,2022
2687,Jasmine-Murphy,10110.13,1911.06,2020,2021
2688,Jacob-Elliott,35917.65,3467.94,2006,2017
2689,Mary-Klein,36036.55,3416.01,2004,2007
2690,Bonnie-Christian,27221.62,2853.59,2011,2013
2691,Matthew-Pena,16821.18,2280.37,2018,2020
2692,Cindy-Woods,20220.58,3350.97,2012,2019
2693,Sarah-Barrera,22393.85,2853.9,2011,2021
2694,Audrey-Weaver,31158.09,6327.71,2011,2011
2695,Grant-Ho,21598.9,3781.74,2011,2015
2696,Cassidy-Garrett,20550.1,4873.59,2011,2019
2697,Maria-Costa,5794.47,2310.2,2021,2022
2698,Courtney-Stevenson,29915.27,748.59,2011,2020
2699,Stacey-Gonzalez,3526.36,1699.75,2022,2022
2700,Cassandra-Bates,26137.24,5723.49,2011,2020
2701,Bonnie-Costa,9862.13,3588.09,2020,2022
2702,Katherine-Taylor,9741.7,3724.53,2020,2022
2703,Brandi-Shaw,28651.56,5574.02,2011,2019
2704,Juan-Wilkinson,15277.78,6174.5,2019,2021
2705,Wendy-Cook,25611.62,1235.4,2011,2011
2706,Shannon-Elliott,18318.47,3352.42,2012,2019
2707,Laurie-Munoz,31779.81,203.9,2011,2011
2708,Calvin-Elliott,22981.48,2870.51,2011,2022
2709,Peter-Woods,15649.45,4193.12,2019,2022
2710,Cesar-Smith,28026.79,5940.71,2011,2013
2711,Carrie-Newman,34292.42,3603.9,2011,2014
2712,Brandi-Wong,35994.81,5456.03,2005,2005
2713,Briana-Woods,36638.23,1830.0,1998,2015
2714,Vanessa-Martinez,28091.5,2687.97,2011,2021
2715,Cassandra-Woods,18898.82,3040.56,2012,2014
2716,Nicholas-Rodriguez,34364.09,4746.94,2011,2016
2717,Elizabeth-Alvarez,22386.06,4586.88,2011,2021
2718,Melissa-Parks,8171.8,5843.21,2020,2021
2719,Valerie-Davis,24718.01,227.58,2011,2023
2720,Jenna-Arias,19659.8,2823.91,2012,2012
2721,Sandra-Gibson,15984.91,3171.22,2019,2021
2722,Eddie-Harrison,34384.5,1519.81,2011,2020
2723,Alyssa-Peterson,27889.03,2647.76,2011,2015
2724,Emily-Smith,29576.71,690.34,2011,2021
2725,Alyssa-Odom,22488.32,5969.05,2011,2016
2726,Angela-Trevino,10939.74,6696.86,2020,2022
2727,Andrew-Weber,28654.2,5155.41,2011,2015
2728,Annette-King,20678.26,243.19,2011,2018
2729,Mitchell-Mathis,19804.93,6792.31,2012,2020
2730,Mike-Christian,32715.53,743.75,2011,2015
2731,Grant-Williams,18558.08,6061.15,2012,2015
2732,Phillip-Munoz,14067.68,1691.88,2020,2023
2733,Laura-Smith,10928.13,6423.63,2020,2023
2734,Karen-Garrett,11061.25,4611.32,2020,2023
2735,Manuel-Arias,7258.46,925.21,2021,2021
2736,Marie-Hayes,1529.8,1397.3,2023,2023
2737,Katie-Fox,37521.22,5526.1,1996,2002
2738,Lauren-Walker,23767.15,4459.82,2011,2019
2739,Francis-Arias,9882.09,6385.3,2020,2020
2740,Candace-Malone,35708.58,6940.69,2008,2014
2741,Paul-Peterson,13446.28,320.19,2020,2023
2742,Cheryl-Dixon,36985.24,3317.85,1998,2011
2743,Arthur-Robinson,9008.27,5742.65,2020,2021
2744,Betty-Herrera,17325.37,6650.88,2016,2021
2745,Stacey-Phillips,36444.91,326.87,2001,2006
2746,Maria-Bates,31918.38,2425.06,2011,2023
2747,Richard-Gray,17526.92,2109.63,2016,2021
2748,Kathleen-Trevino,14492.74,6274.93,2020,2020
2749,Luis-Rodriguez,3928.49,1520.75,2022,2023
2750,Yvette-Miller,22954.07,4530.73,2011,2016
2751,Betty-Mcdonald,24672.45,3850.01,2011,2015
2752,Todd-Fox,17503.93,1727.94,2016,2023
2753,Bradley-Walker,20680.3,418.82,2011,2011
2754,Larry-Mathis,30440.39,2450.19,2011,2011
2755,William-Trevino,6675.74,4623.72,2021,2021
2756,Sheila-Peterson,23955.19,2669.28,2011,2023
2757,Erik-Hayes,14719.68,5280.64,2020,2021
2758,Wanda-Robinson,15504.41,707.31,2019,2020
2759,Nathan-Baker,17663.78,1797.29,2016,2020
2760,Wayne-Munoz,13564.51,4141.92,2020,2023
2761,Tyler-Rice,32943.23,2142.84,2011,2016
2762,Taylor-Walker,28769.53,4622.46,2011,2019
2763,Eric-Malone,17214.31,6427.26,2017,2019
2764,Ana-Rice,21686.71,6078.02,2011,2016
2765,Elizabeth-Barrera,10597.28,6698.45,2020,2021
2766,Mariah-Mcintyre,3343.45,992.47,2022,2023
2767,Sheila-Newman,19097.6,5212.34,2012,2017
2768,Donald-Murphy,32675.11,3936.81,2011,2014
2769,Veronica-Fernandez,9197.17,635.42,2020,2020
2770,Kim-Kaiser,17388.83,694.54,2016,2020
2771,Kim-Newman,14857.79,4050.69,2019,2019
2772,Curtis-Howell,17359.17,6351.97,2016,2022
2773,Matthew-Oneill,17720.41,3776.88,2016,2018
2774,Patrick-Fernandez,8190.46,870.23,2020,2022
2775,Thomas-Trevino,2772.18,522.31,2023,2023
2776,Jackie-Herrera,8375.99,4794.78,2020,2020
2777,Kelly-Herrera,19777.96,2348.97,2012,2019
2778,Grant-Taylor,23700.37,6360.71,2011,2012
2779,Christina-Gibson,25053.28,2311.09,2011,2011
2780,Gina-Rodriguez,17656.88,5178.89,2016,2020
2781,Brandi-Morris,27422.55,535.53,2011,2017
2782,Jodi-Newman,35065.5,6860.05,2011,2018
2783,Jack-Jones,22062.56,6865.8,2011,2023
2784,Megan-Shaw,24117.66,5609.67,2011,2021
2785,Chelsea-Klein,25400.28,3130.94,2011,2021
2786,Erik-Garrett,35332.23,3535.27,2011,2015
2787,Christine-Walton,1689.02,683.5,2023,2023
2788,Elizabeth-Gallagher,14100.91,5835.58,2020,2022
2789,Cassandra-Cook,33355.89,5295.23,2011,2020
2790,Seth-Woods,22273.67,3581.61,2011,2012
2791,Paul-Phillips,22459.46,1319.23,2011,2019
2792,Samantha-Riley,37336.51,3088.15,1998,2018
2793,Keith-Gibson,35878.64,5174.26,2006,2017
2794,Todd-Watson,26079.38,773.62,2011,2018
2795,Bruce-Wong,17774.83,6109.61,2016,2016
2796,Alexander-Hayes,12891.97,3669.32,2020,2020
2797,Laurie-Watson,5579.58,3686.73,2021,2021
2798,Adam-Brown,8531.89,6258.47,2020,2020
2799,Lydia-Morrow,11855.95,5995.96,2020,2023
2800,Jacob-Rodriguez,27392.84,4473.39,2011,2015
2801,Brenda-Garrett,5353.17,1117.88,2021,2021
2802,Cheryl-Hayes,31820.01,6929.15,2011,2018
2803,Luis-Wong,11565.43,6878.56,2020,2022
2804,Lydia-Mcintyre,36529.85,399.57,2001,2022
2805,Derek-Hunt,4038.13,2919.38,2021,2023
2806,Michael-Walton,5594.21,2117.08,2021,2023
2807,Bobby-Guerrero,10532.31,3424.77,2020,2023
2808,Timothy-Klein,27966.59,1041.59,2011,2016
2809,Martha-Morris,13788.91,1359.62,2020,2021
2810,Scott-Gray,21123.33,5560.01,2011,2012
2811,Juan-Thomas,36885.48,2654.02,1998,2000
2812,Laurie-Jones,27014.22,1751.0,2011,2011
2813,Beverly-Parks,24093.32,1134.54,2011,2020
2814,Vanessa-Watson,14574.6,1719.06,2020,2023
2815,Gabrielle-Green,30415.19,3885.41,2011,2023
2816,Angie-Elliott,10003.0,4557.42,2020,2022
2817,Timothy-Harrison,5736.36,5568.23,2021,2023
2818,Gregory-Mcintyre,27595.18,4028.89,2011,2017
2819,Wendy-Green,13620.75,2370.88,2020,2023
2820,Johnny-Kaiser,25102.85,3053.93,2011,2012
2821,Wendy-Odom,7596.01,694.27,2020,2020
2822,Chad-Woods,11847.04,5579.97,2020,2021
2823,Jill-Hicks,19468.2,5006.66,2012,2015
2824,Amanda-Malone,19771.46,6700.42,2012,2022
2825,Patricia-Dixon,30711.84,6237.1,2011,2014
2826,Katherine-Hunt,22812.31,4917.25,2011,2022
2827,Taylor-Pena,29540.52,2406.54,2011,2012
2828,Patty-Serrano,37581.31,6682.41,1996,2002
2829,Darius-Malone,14156.46,5949.61,2020,2020
2830,Rick-Lindsey,15879.53,5173.31,2019,2021
2831,Kelly-Serrano,29884.43,2283.16,2011,2023
2832,Todd-Williams,31244.35,4626.76,2011,2017
2833,Beverly-Morris,5873.57,5727.65,2021,2021
2834,Audrey-Davis,16714.41,4255.66,2018,2022
2835,Derek-Gordon,17658.55,2494.81,2016,2016
2836,Antonio-Hunt,17159.34,6496.64,2017,2021
2837,Walter-Davis,26253.78,2579.01,2011,2022
2838,Erik-Howell,29733.53,1142.76,2011,2023
2839,Savannah-Herrera,16851.31,5722.71,2017,2021
2840,Alice-Hicks,26702.83,3622.83,2011,2022
2841,Denise-Oneill,19449.83,746.57,2012,2021
2842,Eddie-Shaw,5398.03,577.22,2021,2022
2843,Troy-Herrera,31153.8,5477.62,2011,2021
2844,Mitchell-Baker,11399.59,1391.61,2020,2020
2845,Ian-Guerrero,8177.08,6908.06,2020,2023
2846,Phillip-Young,16117.92,4783.01,2019,2019
2847,Kim-Green,29096.98,3481.03,2011,2015
2848,Alice-Gonzalez,4674.54,3718.4,2021,2022
2849,Beverly-Wolfe,6143.17,3034.01,2021,2022
2850,Allison-Hunt,31014.45,4182.03,2011,2016
2851,Gina-Stevenson,11879.44,6323.63,2020,2021
2852,Wesley-Elliott,36901.71,6707.94,1998,2013
2853,Calvin-Nelson,26945.77,3139.4,2011,2012
2854,Donald-Martin,29306.84,2500.74,2011,2015
2855,Emily-Phillips,32461.31,6572.72,2011,2019
2856,Julie-Rose,12299.96,3846.76,2020,2021
2857,Darius-Riley,30151.63,5342.84,2011,2017
2858,Kimberly-Nelson,13454.26,4707.94,2020,2021
2859,Jeffrey-Gordon,8618.61,1106.75,2020,2023
2860,Kristy-Martin,10108.07,4388.54,2020,2022
2861,Michelle-Gordon,4261.96,3354.57,2021,2022
2862,Alicia-Shaw,8704.31,1390.45,2020,2021
2863,Amanda-Guerrero,34809.8,3436.64,2011,2022
2864,Christina-Johnson,12978.56,708.81,2020,2022
2865,Seth-Fox,14610.7,5302.48,2020,2022
2866,Sheila-Murphy,27180.63,841.34,2011,2017
2867,Jeffrey-Watts,13042.03,4638.45,2020,2021
2868,Gary-Munoz,13107.35,4210.5,2020,2023
2869,Ryan-Gibson,35658.15,4604.32,2009,2022
2870,Angel-Hayes,17518.34,2410.01,2016,2017
2871,Larry-Mitchell,8949.3,1979.8,2020,2022
2872,Jerry-Brown,18104.89,6315.02,2015,2017
2873,Megan-Nelson,24312.36,854.87,2011,2021
2874,Ricky-Gordon,5475.65,992.11,2021,2022
2875,Jeffrey-Walton,20695.75,2165.08,2011,2021
2876,Jamie-Walton,7503.65,1189.93,2020,2020
2877,Anthony-Davis,12983.08,357.9,2020,2020
2878,Edward-Gallagher,12574.5,2014.57,2020,2020
2879,Dylan-Weber,25785.9,2399.63,2011,2013
2880,Nancy-Gibson,25617.44,616.82,2011,2019
2881,Erik-Wilkinson,32434.31,1022.15,2011,2016
2882,Tasha-Shaw,17984.95,6982.77,2016,2017
2883,Heather-Christian,6590.52,737.19,2021,2021
2884,Joshua-Walker,17611.34,1700.77,2016,2020
2885,Amanda-Allen,25793.76,6554.91,2011,2016
2886,Toni-Garrett,15502.53,2622.59,2019,2022
2887,Gabrielle-Barker,27678.17,4733.56,2011,2014
2888,Parker-Elliott,9336.9,2128.42,2020,2023
2889,Justin-Baker,33772.13,1283.68,2011,2017
2890,Ryan-Mcintyre,32326.67,2636.35,2011,2020
2891,Donald-Klein,12041.23,352.92,2020,2020
2892,Pamela-Watson,5621.37,2338.78,2021,2021
2893,Rachel-Perez,1347.09,846.73,2023,2023
2894,Derek-Rice,35127.45,3079.2,2011,2013
2895,Patricia-Hunt,23223.11,1502.72,2011,2017
2896,Antonio-Garrett,27699.6,3104.16,2011,2023
2897,Anita-Newman,34765.4,4834.72,2011,2016
2898,Daniel-Thomas,28695.56,136.28,2011,2015
2899,Calvin-Fox,1968.39,1754.18,2023,2023
2900,Debra-Watson,25647.69,4595.97,2011,2023
2901,Stacy-Garrett,27858.63,3740.08,2011,2012
2902,Keith-Gonzalez,11866.45,493.11,2020,2023
2903,Renee-Mitchell,36220.28,1719.1,2003,2004
2904,Richard-Brown,33807.78,6555.19,2011,2015
2905,Kristen-Hunt,35875.15,2671.15,2007,2020
2906,Kimberly-Weaver,31369.91,1513.78,2011,2015
2907,Timothy-Martin,7287.74,5995.03,2021,2021
2908,Kim-Young,37727.36,6456.41,1996,1997
2909,Christina-Gray,24764.9,5483.94,2011,2019
2910,Loretta-Benson,24681.26,6202.23,2011,2012
2911,Rodney-Watts,7603.17,6482.12,2020,2021
2912,Alicia-Odom,28445.02,4221.35,2011,2022
2913,Loretta-Riley,23391.98,4720.13,2011,2011
2914,Corey-Palmer,17592.64,1262.31,2016,2021
2915,Victor-Morrow,24226.94,1868.94,2011,2018
2916,Sean-Barrera,23501.39,3062.11,2011,2013
2917,Yvette-Benson,23193.35,5841.03,2011,2011
2918,Amy-Dixon,21545.61,5472.91,2011,2020
2919,Brittany-Watts,31769.32,2679.35,2011,2019
2920,Brittany-Guerrero,25304.24,6447.92,2011,2014
2921,Taylor-Mcintyre,21172.39,5539.22,2011,2015
2922,Monica-Martin,10252.63,2250.77,2020,2022
2923,Meredith-Baker,14517.71,2825.23,2020,2020
2924,Kristine-Alvarez,37436.61,3450.25,1996,2004
2925,Margaret-Walton,17937.59,5384.81,2016,2022
2926,Randall-Gallagher,20519.51,5999.2,2011,2011
2927,Gary-Robinson,9261.67,4928.33,2020,2020
2928,Brian-Gordon,12232.86,6538.03,2020,2020
2929,Eric-Hale,30800.35,5479.64,2011,2016
2930,Sheila-Thomas,9720.09,5691.93,2020,2021
2931,John-Benson,26095.5,2839.39,2011,2022
2932,Kathleen-Alvarez,12003.15,769.72,2020,2021
2933,Kenneth-Stevenson,8698.33,2170.86,2020,2021
2934,Sabrina-Wong,10209.14,1305.45,2020,2022
2935,Joyce-Mathis,10039.21,611.87,2020,2022
2936,Juan-Oneill,22290.12,6059.79,2011,2011
2937,Jessica-Young,27942.87,6699.24,2011,2018
2938,Gabrielle-Hicks,27052.66,4304.85,2011,2013
2939,Sheryl-Walton,13831.34,2186.7,2020,2021
2940,Joanna-Lindsey,22187.6,307.29,2011,2023
2941,Christopher-Morris,15420.43,5719.55,2019,2022
2942,Richard-Rodriguez,29060.25,5252.68,2011,2012
2943,Jackie-Stevenson,32202.24,4419.0,2011,2016
2944,Parker-Taylor,12783.53,3928.75,2020,2020
2945,Annette-Dixon,15700.73,2291.41,2019,2022
2946,Johnathan-Anderson,24728.68,2689.09,2011,2017
2947,Susan-Palmer,33346.42,4124.55,2011,2019
2948,Victoria-Mcdonald,23352.68,4707.71,2011,2023
2949,Jamie-Brown,8366.82,6087.97,2020,2020
2950,Cindy-Fox,20872.22,953.71,2011,2018
2951,Miguel-Hayes,5440.72,5025.75,2021,2021
2952,Tami-Harrison,33422.23,3926.97,2011,2018
2953,Darius-Coffey,13183.23,4966.49,2020,2022
2954,Beverly-Herrera,13381.31,2652.72,2020,2021
2955,Sheila-Smith,2651.2,243.67,2023,2023
2956,Renee-Stevenson,34551.97,3964.18,2011,2019
2957,Sarah-Allen,31949.75,6065.56,2011,2022
2958,Bryan-Murphy,1976.07,881.22,2023,2023
2959,Latasha-Taylor,21521.15,4549.78,2011,2013
2960,Keith-Soto,32900.0,2892.66,2011,2023
