id,name,salary,bonus,hiring_year,dismissing_year
10257,Debra-Murphy,14357.31,5620.53,1990,2016
10258,Julie-Davis,35605.29,357.04,1990,1993
10259,Edward-Allen,9556.97,3468.99,1990,2000
10260,Ann-Hale,20491.4,6947.23,1990,1995
10261,Jose-Costa,5898.58,507.05,1990,1997
10262,Jose-White,9980.78,6421.81,1990,2014
10263,Shelby-Newman,6563.84,4895.99,1990,2017
10264,Kyle-Odom,11545.69,396.57,1990,1994
10265,Mark-Serrano,10899.68,2706.28,1990,2014
10266,Jay-Woods,10201.78,2544.53,1990,1999
10267,Randall-Green,9047.93,4291.75,1990,2010
10268,Andre-Gray,8592.39,1398.82,1990,2004
10269,Catherine-Fernandez,8783.92,5557.75,1990,1990
10270,John-Ho,23683.32,4950.11,1990,2011
10271,Alice-Taylor,11163.63,2938.67,1990,1995
10272,Cassandra-Fox,18501.57,4075.95,1990,2012
10273,Anne-Hicks,9880.19,2437.16,1990,1991
10274,Edwin-Wolfe,29770.04,4830.02,1990,2001
10275,Alison-Pena,19036.51,2156.88,1990,2005
10276,Tonya-Hale,24309.72,4729.95,1990,2013
10277,Megan-Bates,6452.43,2431.15,1990,1990
10278,Olivia-Peterson,21932.75,4182.56,1990,1999
10279,Todd-Perez,34710.06,979.15,1990,2010
10280,Sonya-Davis,28383.14,610.96,1990,1994
10281,Nancy-Wilkinson,30808.76,6128.35,1990,2002
10282,Laura-Walker,26931.37,505.85,1990,1997
10283,David-Baker,6850.1,5346.01,1990,2000
10284,Henry-Jones,26015.28,1713.04,1990,1997
10285,Shelby-Christian,21923.53,3036.06,1990,2000
10286,Danielle-Mcdonald,27114.07,6803.6,1990,2014
10287,David-Martinez,36536.48,1583.94,1990,2000
10288,Tara-Alvarez,15757.55,4241.61,1990,1999
10289,Patricia-Oneill,34837.7,6404.35,1990,2013
10290,Edward-Mathis,8641.82,3886.1,1990,2018
10291,Gary-Hill,32643.1,4561.59,1990,1992
10292,Nicole-Gray,12140.51,344.71,1990,2022
10293,Manuel-Stevenson,13597.79,2351.97,1990,2002
10294,Cassandra-Soto,21614.7,5187.19,1990,1995
10295,Michele-Guerrero,19048.15,4798.33,1990,1997
10296,Ana-Robinson,28567.43,1684.04,1990,2002
10297,Shelby-Ho,19643.01,5124.45,1990,1997
10298,Stephanie-Garrett,34722.67,3725.01,1990,1996
10299,Nicholas-Smith,7913.69,4797.35,1990,1995
10300,Ana-Jones,6975.69,2589.81,1990,1990
10301,Kyle-Peterson,11470.87,320.98,1990,2016
10302,Rebecca-Martin,4260.6,1080.71,1990,2022
10303,Carrie-Woods,34345.63,2797.25,1990,2005
10304,Sheryl-Bates,14273.85,5112.1,1990,2017
10305,Briana-Harrison,37350.7,2094.29,1990,2007
10306,Susan-Diaz,9717.32,3383.96,1990,2003
10307,Luis-Cook,28864.43,983.83,1990,2023
10308,Ashley-Baker,17672.02,2713.46,1990,2001
10309,Aaron-Gonzalez,22392.12,5501.88,1990,2013
10310,Nathaniel-Mcdonald,4147.38,2564.86,1990,2013
10311,Edwin-Johnson,15925.55,2314.28,1990,1997
10312,Kevin-Diaz,33067.03,6892.98,1990,2022
10313,Maria-Gray,13412.78,460.8,1990,2011
10314,Tammy-Christian,8738.89,5118.67,1990,2020
10315,Patty-Hester,17695.21,5489.11,1990,1992
10316,Manuel-Christian,26458.9,5872.71,1990,2003
10317,Darius-Wolfe,34991.03,5366.48,1990,2005
10318,Jill-Robinson,19448.65,5941.51,1990,1995
10319,Wayne-Rodriguez,20341.8,5693.55,1990,2012
10320,Mary-Gallagher,24737.04,4112.12,1990,2023
10321,Olivia-Marsh,30127.92,6806.1,1990,2008
10322,Carol-Anderson,13962.35,2756.27,1990,1990
10323,Martha-Shaw,16034.98,1169.16,1990,2005
10324,Alyssa-Williams,31645.59,6280.5,1990,2008
10325,Yvonne-Johnson,33049.0,3495.04,1990,2018
10326,Luis-Bates,9344.05,3681.73,1990,2002
10327,Sean-Harrison,20000.05,4902.54,1990,2010
10328,Kristina-Smith,17219.66,2922.04,1990,2022
10329,Crystal-Walker,32318.17,2802.18,1990,2014
10330,Andre-Hunt,31474.2,6510.32,1990,2020
10331,Arthur-Lindsey,37320.18,4407.93,1990,1990
10332,Tami-Woods,36404.63,2552.37,1990,2020
10333,Beverly-Jones,13759.97,2370.93,1990,2005
10334,Latoya-Smith,4623.82,1010.66,1990,2012
10335,Ann-Bates,8781.31,5705.97,1990,2023
10336,Peter-Weaver,16730.39,519.71,1990,1990
10337,Kristina-Benson,25212.67,3224.75,1990,2020
10338,Johnathan-Stevenson,16839.9,3227.93,1990,2013
10339,Wanda-Christian,37496.37,2857.43,1990,1992
10340,James-Baker,36169.98,1187.12,1990,2018
10341,Bryan-Mitchell,30065.78,1234.08,1990,1995
10342,Bonnie-Weber,18397.06,3003.32,1990,1993
10343,Michael-Fox,10980.61,2014.06,1990,2015
10344,Allison-Williams,13178.46,6616.44,1990,1991
10345,Randy-Taylor,28848.2,5562.13,1990,1992
10346,Valerie-Hester,27634.71,4619.03,1990,2004
10347,Anthony-Martin,27639.57,4269.04,1990,2022
10348,Jodi-Mcdonald,14319.6,3158.44,1990,1997
10349,Julia-Parks,17004.19,3884.99,1990,1999
10350,Meredith-Christensen,10842.32,5189.14,1990,1999
10351,Breanna-Taylor,8071.78,2077.0,1990,2016
10352,Mitchell-Phillips,4305.27,750.26,1990,2008
10353,Marc-Barker,9936.63,3247.08,1990,1999
10354,Kyle-Wolfe,20599.92,5705.83,1990,2010
10355,April-Parks,32917.05,4379.01,1990,2007
10356,Chad-Stevenson,7199.19,1264.48,1990,2002
10357,Joshua-Munoz,16514.45,6601.57,1990,1997
10358,Tanya-Barker,31522.49,6880.41,1990,2000
10359,Tammy-White,16238.1,980.36,1990,2020
10360,Lorraine-Fernandez,27981.32,3824.03,1990,2014
10361,Timothy-Perez,31066.43,2994.89,1990,2002
10362,Gwendolyn-Mitchell,20167.42,5282.16,1990,1991
10363,Jared-Brown,34777.21,2941.25,1990,2006
10364,Rhonda-Alvarez,5581.29,2865.67,1990,2007
10365,Olivia-Gibson,15123.7,182.85,1990,2010
10366,Brittany-Brown,21884.84,1464.61,1990,1999
10367,Seth-Rose,20240.0,2703.56,1990,2018
10368,Henry-Guerrero,18159.58,4000.58,1990,2004
10369,Megan-Allen,35708.87,3836.47,1990,2004
10370,Alison-Garrett,28267.02,6258.86,1990,1990
10371,Savannah-Palmer,7251.27,5561.78,1990,1992
10372,Gordon-Williams,11701.93,3879.88,1990,2020
10373,Mariah-Hayes,32895.04,2567.44,1990,2009
10374,Katherine-Watson,16596.68,4430.03,1990,1994
10375,Betty-Stevenson,36497.18,4659.53,1990,2000
10376,Charles-Rice,16362.04,2642.5,1990,2004
10377,George-Stevenson,26684.29,6893.63,1990,2015
10378,Latasha-Garrett,15020.41,5125.93,1990,2015
10379,Jennifer-Cook,27823.83,6572.99,1990,2016
10380,Bradley-Thomas,6807.41,987.82,1990,2019
10381,Veronica-Mathis,10398.97,5463.97,1990,2022
10382,Betty-Bennett,36477.64,563.68,1990,2007
10383,Corey-Walker,9783.08,6856.7,1990,2022
10384,Kaitlyn-Lindsey,24286.93,3289.4,1990,2002
10385,Amanda-Nelson,7345.97,2152.04,1990,1992
10386,Lucas-Shaw,21889.94,2736.5,1990,2011
10387,Amber-Harrison,36350.63,2706.15,1990,2013
10388,Alexandra-Costa,35749.59,5096.34,1990,2010
10389,Briana-Ho,12949.19,1021.64,1990,2023
10390,Paul-Flores,22352.69,2708.6,1990,2021
10391,Dean-Sexton,20194.66,6055.36,1990,2013
10392,Phillip-Hester,22746.92,3947.4,1990,2010
10393,Alexa-Rodriguez,28284.31,1887.5,1990,2007
10394,Nicholas-Gonzalez,8198.84,2808.78,1990,2003
10395,Teresa-Howell,28111.44,3273.61,1990,2020
10396,Jessica-Gray,22999.2,4719.28,1990,1992
10397,Alyssa-Mathis,6991.03,1880.21,1990,1991
10398,Sabrina-Rhodes,19779.04,1961.24,1990,2002
10399,Nancy-Weaver,31931.39,2752.76,1990,2017
10400,Alyssa-Ho,37024.05,5319.96,1990,2002
10401,Courtney-Peterson,10283.41,1574.13,1990,1997
10402,Anna-Garrett,13758.25,1164.92,1990,2007
10403,Allison-Shaw,31035.36,3026.82,1990,1993
10404,Ricky-Odom,27683.08,5027.74,1990,2001
10405,Julia-Hester,15883.3,1160.18,1990,1994
10406,Tyler-Miller,37276.7,2347.59,1990,2003
10407,Edward-Bennett,22689.49,2122.5,1990,2000
10408,Kathryn-Watson,24828.76,5974.61,1990,2018
10409,Barbara-Wong,35795.16,2312.76,1990,1999
10410,Brenda-Trevino,18169.85,1988.9,1990,1998
10411,Rodney-Dixon,19171.07,701.55,1990,2015
10412,Katherine-Cook,29448.91,6440.34,1990,2006
10413,George-Patel,11091.91,3031.66,1990,2021
10414,Gary-Martinez,11091.57,6524.36,1990,2005
10415,Bradley-Wolfe,7378.83,3293.61,1990,2004
10416,Scott-Watts,27216.77,5869.08,1990,2009
10417,George-Patel,9617.38,323.31,1990,2017
10418,Alexa-Alvarez,36536.94,1720.28,1990,2010
10419,Randy-Hayes,25784.23,6854.15,1990,1995
10420,Gene-Perez,33626.78,590.33,1990,2012
10421,Marie-Stevenson,6198.38,1350.4,1990,2007
10422,Brian-Parks,6055.88,2006.32,1990,2004
10423,Edward-Mcdonald,3006.45,1127.63,1990,2015
10424,Cody-Mathis,35036.62,5867.42,1990,2002
10425,Kelly-Benson,16935.68,3381.28,1990,1995
10426,Audrey-Hale,34614.56,4764.61,1990,1997
10427,Maria-Rhodes,12392.0,1136.43,1990,1995
10428,Kristine-Barrera,21684.37,1694.9,1990,2014
10429,Alicia-Wong,24915.71,1418.25,1990,2003
10430,Kim-Mathis,10993.86,6393.2,1990,1994
10431,Sheryl-Howell,7127.78,5886.4,1990,2006
10432,Chad-Klein,21695.21,4646.46,1990,2008
10433,Sara-Klein,18731.2,4167.31,1990,2020
10434,Heather-Dixon,6978.92,5322.84,1990,2009
10435,Cassandra-Oneill,19324.42,311.26,1990,1992
10436,Walter-Hunt,30069.45,1394.07,1990,2012
10437,Manuel-Flores,19632.23,6340.03,1990,1991
10438,Toni-Davis,20183.24,5518.92,1990,1994
10439,Annette-Allen,10964.78,6979.41,1990,1992
10440,Bruce-Christensen,16472.06,3116.43,1990,1994
10441,Rachel-Gray,23144.99,5815.03,1990,2016
10442,Ian-Hill,12449.5,5481.29,1990,2002
10443,Deborah-Miller,6223.85,2287.65,1990,2012
10444,Stacey-Allen,14861.26,491.8,1990,2016
10445,Grant-Riley,12850.7,4201.83,1990,1995
10446,Cindy-Murphy,23356.78,3636.28,1990,1999
10447,Cassidy-Newman,35005.72,3575.69,1990,2020
10448,Adam-Alvarez,13160.27,818.88,1990,2001
10449,Randy-Stevenson,28792.57,1401.68,1990,1992
10450,Antonio-Banks,29903.77,1323.53,1990,1991
10451,Kristine-Hill,28699.23,3158.29,1990,2011
10452,Isaiah-Phillips,22800.11,3569.87,1990,2012
10453,Brianna-Weber,19915.35,6597.28,1990,2019
10454,Calvin-Perez,11150.62,6717.0,1990,2013
10455,Kristina-Woods,18926.68,6670.56,1990,2011
10456,Jerry-Gibson,8646.31,5615.87,1990,2017
10457,Jeffrey-Pena,6148.49,1661.64,1990,2001
10458,Teresa-Perez,8799.08,1722.46,1990,2009
10459,Daniel-Thomas,27006.47,4238.48,1990,1991
10460,Lisa-Parks,14671.21,5632.05,1990,1993
10461,Alice-Howell,21535.83,3477.33,1990,2022
10462,Sabrina-Phillips,7437.27,2510.52,1990,2002
10463,Gina-Morris,10189.09,6564.9,1990,2012
10464,David-Rose,25253.39,2260.65,1990,1992
10465,Cindy-Kaiser,32118.48,630.13,1990,2005
10466,Susan-Rice,32855.09,4990.06,1990,1996
10467,Allison-Thomas,17282.02,1989.54,1990,2002
10468,Edwin-Palmer,9265.22,1061.52,1990,2011
10469,Ashley-Pena,21868.14,5871.82,1990,1991
10470,Kristy-Stevenson,9137.4,5854.67,1990,2021
10471,Ricky-Serrano,24151.67,2655.31,1990,2009
10472,George-Walton,28460.16,5495.07,1990,2018
10473,Cory-Morris,29905.29,4352.77,1990,2002
10474,Julie-Costa,24092.4,3443.38,1990,2014
10475,Jason-Walker,20246.26,5284.86,1990,2002
10476,Gwendolyn-Rose,12200.07,3386.49,1990,1991
10477,Darius-Pena,32408.83,1094.97,1990,2003
10478,Debra-Fernandez,26459.76,1951.78,1990,1991
10479,Amanda-Woods,31664.99,1320.09,1990,1999
10480,Janice-Odom,29057.88,3119.89,1990,2002
10481,Michael-Costa,3898.87,589.16,1990,2000
10482,Johnny-Odom,14546.02,233.96,1990,2014
10483,Kimberly-Hayes,33847.04,5836.92,1990,1992
10484,Sean-Banks,24307.71,5376.85,1990,1993
10485,Mike-Perez,16325.08,4326.06,1990,1996
10486,Jay-Soto,2807.78,2292.46,1990,2007
10487,Craig-Woods,11290.68,1723.68,1990,2001
10488,Kathryn-Hayes,12393.93,4783.6,1990,2000
10489,Jodi-Brown,7977.81,4881.77,1990,1992
10490,Vanessa-Patel,33855.15,5676.0,1990,1992
10491,Katie-Smith,21325.6,549.96,1990,2013
10492,Gregg-Serrano,12347.6,1950.61,1990,2015
10493,Henry-Bates,13545.72,724.98,1990,2013
10494,Alyssa-Harrison,26498.5,1012.48,1990,2008
10495,Jill-Benson,10247.11,3776.68,1990,2017
10496,Mike-Banks,14829.19,3998.84,1990,2022
10497,Carol-Serrano,16903.38,1393.21,1990,2001
10498,Kelly-Miller,13775.51,5860.86,1990,1996
10499,Savannah-Arias,26048.25,6694.29,1990,2009
10500,Betty-Wolfe,29751.84,5361.74,1990,1995
10501,Victor-Lindsey,36989.73,6808.4,1990,2021
10502,Juan-Allen,15816.53,1341.25,1990,1995
10503,Rick-Riley,11312.75,295.62,1990,1997
10504,Barbara-Thomas,37507.14,1884.08,1990,2000
10505,Charles-Shaw,35749.96,2717.18,1990,2012
10506,Jesse-Wong,28150.88,2915.33,1990,2006
10507,Alexander-Smith,13824.84,5909.95,1990,2002
10508,Jon-Walker,5713.58,1427.27,1990,1994
10509,Martha-Murphy,6344.09,653.88,1990,2023
10510,Krista-Gibson,22624.83,2532.49,1990,2000
10511,Larry-Munoz,34220.45,6196.72,1990,1998
10512,Phillip-White,36418.13,781.07,1990,2015
10513,Craig-Bennett,9535.95,539.94,1990,1997
10514,Kathryn-Bennett,13009.18,2505.66,1990,2013
10515,Sherry-Hill,3365.9,2471.19,1990,2018
10516,Emily-Watson,12973.03,2777.18,1990,2020
10517,Gene-Diaz,16875.34,6158.38,1990,2014
10518,Brandi-Klein,24124.65,5610.94,1990,1997
10519,Dean-Murphy,34393.14,5995.79,1990,2005
10520,Tanya-Serrano,35550.33,5728.67,1990,1997
10521,Deanna-Parks,15166.61,222.53,1990,2014
10522,Natalie-Hicks,29906.53,1185.27,1990,2017
10523,Charles-Diaz,30253.34,5519.39,1990,1992
10524,Gabrielle-Brown,36826.05,100.58,1990,2003
10525,Sara-Mcintyre,31002.28,904.13,1990,1999
10526,Ronald-Stevenson,3251.49,450.11,1990,1993
10527,Sierra-Martin,35465.81,6349.25,1990,2001
10528,Julia-Hicks,21813.99,4626.11,1990,1995
10529,Loretta-Nelson,6805.1,3353.69,1990,2008
10530,Brandy-Miller,34911.49,6461.83,1990,2018
10531,James-Hale,13472.23,4857.78,1990,2013
10532,Amber-Nelson,14916.9,1076.09,1990,2003
10533,Dawn-Morrow,20780.92,906.29,1990,2022
10534,Katherine-Arias,19542.12,6311.22,1990,2003
10535,Daniel-Woods,30628.94,2221.29,1990,2007
10536,Rhonda-Christian,28983.77,6941.27,1990,1998
10537,Austin-Newman,33941.78,434.88,1990,2020
10538,Eric-Murphy,9756.24,4246.96,1990,2007
10539,Luis-Martinez,4987.51,2502.46,1990,2014
10540,Craig-Jones,28348.09,6348.4,1990,2017
10541,Allen-Gray,2334.45,2136.18,1990,1997
10542,Lucas-Trevino,22162.37,6184.3,1990,2020
10543,Calvin-Coffey,31443.55,2483.46,1990,1995
10544,Cheryl-Garrett,26656.28,445.31,1990,2020
10545,Edward-Palmer,26117.35,5804.48,1990,2017
10546,Adam-Hill,19268.79,1220.55,1990,2015
10547,Tina-Rhodes,29440.62,6887.52,1990,2010
10548,Pamela-Smith,33211.3,6426.6,1990,1999
10549,Tasha-Parks,13488.86,6498.18,1990,2004
10550,Joseph-Marsh,36439.92,912.88,1990,2010
10551,Courtney-Miller,29195.23,3198.2,1990,2004
10552,Teresa-Klein,33502.5,3580.37,1990,2011
10553,Brianna-Fox,19245.32,5964.07,1990,1996
10554,Alice-Guerrero,29827.03,638.86,1990,2010
10555,Maxwell-Allen,24178.93,3196.03,1990,1995
10556,Grant-Cook,32096.88,3859.34,1990,2007
10557,Jennifer-Bennett,30849.72,1966.75,1990,2007
10558,Catherine-Baker,26915.38,5337.21,1990,1993
10559,Cheryl-Hale,8941.88,427.44,1990,1996
10560,Angie-Phillips,18775.87,4409.6,1990,2004
10561,Denise-Morris,16588.92,2867.56,1990,2002
10562,Sierra-Arias,23353.45,3102.45,1990,1995
10563,Randy-Murphy,29069.6,4559.22,1990,1992
10564,Adrian-Smith,30151.67,3548.84,1990,2007
10565,Nicole-Wilkinson,7276.55,3472.26,1990,2016
10566,Kathryn-Williams,35930.96,2225.98,1990,1994
10567,Manuel-Shaw,8339.59,1209.15,1990,2004
10568,Luis-Weaver,12614.35,2406.08,1990,1995
10569,Carol-Christensen,34936.52,4800.57,1990,1999
10570,Stephanie-Watts,33737.35,199.63,1990,1999
10571,Stacy-Arias,24382.34,420.66,1990,2005
10572,Adam-Lindsey,24583.17,2018.79,1990,1990
10573,Allison-King,5453.35,4663.44,1990,2010
10574,Madison-Johnson,33112.13,6343.24,1990,2023
10575,Alicia-Gray,8668.82,638.82,1990,2021
10576,Tonya-Mitchell,11982.53,1076.6,1990,2009
10577,Dylan-Hale,3764.46,2040.51,1990,2015
10578,Deanna-Rodriguez,29589.95,6828.94,1990,2013
10579,Chelsea-Costa,17733.12,2864.7,1990,1997
10580,Gina-Trevino,26481.26,764.21,1990,1996
10581,John-Coffey,19439.58,3971.69,1990,2023
10582,Audrey-Baker,27750.23,375.48,1990,1995
10583,Alicia-Hunt,14986.6,1191.78,1990,1993
10584,Jamie-Rodriguez,23952.46,719.59,1990,2012
10585,Kim-Woods,7451.21,475.6,1990,1996
10586,Nathan-Gray,12006.74,407.17,1990,2023
10587,Ryan-Barrera,25703.64,724.43,1990,2012
10588,Rachel-Bennett,24707.51,2471.96,1990,2017
10589,Latasha-Christensen,21626.98,5151.94,1990,2000
10590,Cesar-Allen,32664.33,4116.26,1990,2021
10591,Jason-Serrano,13235.93,4529.96,1990,2021
10592,Randall-Woods,18435.1,731.43,1990,1990
10593,Veronica-Taylor,4383.62,3601.7,1990,2016
10594,Kristine-Murphy,21671.27,5720.8,1990,1997
10595,Teresa-Smith,36916.87,2842.99,1990,2002
10596,Dylan-Klein,30441.14,2932.81,1990,2002
10597,Toni-Taylor,19089.01,2346.55,1990,1999
10598,Nicholas-Hale,16893.81,5737.67,1990,2001
10599,Barbara-Coffey,21136.03,400.12,1990,1990
10600,Anthony-Shaw,34553.47,1441.12,1990,2002
10601,Ashlee-Flores,24753.44,6403.38,1990,2003
10602,Jenna-Bennett,8790.79,4650.87,1990,2001
10603,Adam-Hicks,34745.45,6989.75,1990,2007
10604,Robert-Ho,8661.98,826.21,1990,1993
10605,Brad-Hill,8638.71,1021.36,1990,1995
10606,Samuel-Rice,11127.82,3697.52,1990,2018
10607,Kristen-Hill,14956.07,2748.53,1990,2016
10608,Brandi-Watts,14291.95,5655.68,1990,1997
10609,Tonya-Odom,9035.56,2930.28,1990,1992
10610,Jack-Bates,17142.02,2489.6,1990,1992
10611,Jill-Parks,35922.38,4786.53,1990,2021
10612,Kenneth-Kaiser,34100.52,6776.85,1990,1999
10613,Austin-Fox,33008.78,6534.1,1990,2016
10614,William-Green,35970.39,4631.55,1990,2018
10615,Dan-Riley,16699.79,4600.25,1990,2001
10616,Laura-Anderson,12089.29,2876.26,1990,2018
10617,Vanessa-Fox,11085.24,6595.82,1990,2014
10618,Randy-Elliott,24196.01,2220.8,1990,2003
10619,Amy-Mitchell,32275.63,3967.79,1990,1994
10620,Randall-Nelson,32616.01,6035.22,1990,2020
10621,Dean-Murphy,28882.02,1250.61,1990,2013
10622,Vanessa-Morrow,25720.08,2308.94,1990,2022
10623,Wanda-Bates,4923.88,4142.45,1990,1993
10624,Melanie-Baker,14705.45,3885.49,1990,1998
10625,Denise-Mcdonald,27417.85,1674.64,1990,1999
10626,Patrick-Guerrero,17573.22,6312.34,1990,2009
10627,Troy-Barrera,10609.29,1581.51,1990,1990
10628,Samuel-Palmer,36355.48,2058.88,1990,2022
10629,Edward-Christian,22467.22,4918.21,1990,2009
10630,Scott-Jones,35445.01,2404.51,1990,2019
10631,Timothy-Coffey,29383.57,1486.4,1990,2016
10632,Alyssa-Walton,30749.0,5250.91,1990,2020
10633,Jasmine-Thomas,26063.76,5549.35,1990,2009
10634,Randy-Martin,28212.89,5751.58,1990,1999
10635,Jerry-Ho,17993.93,2448.53,1990,2021
10636,Jennifer-Garrett,15767.33,4729.37,1990,1995
10637,Gina-Rodriguez,28780.13,4838.71,1990,2010
10638,Samantha-Mathis,4237.8,2583.99,1990,2015
10639,Elizabeth-Green,30163.92,5640.5,1990,1994
10640,Renee-Morrow,17488.13,5957.09,1990,2023
10641,Peter-Harrison,18126.46,4709.18,1990,2002
10642,Kim-Martinez,20366.46,5552.24,1990,2010
10643,Joanna-Hicks,6518.33,2833.44,1990,2007
10644,Eric-Bennett,9779.96,6451.94,1990,2019
10645,Melissa-Christensen,29510.85,6727.41,1990,1999
10646,Troy-Arias,13060.52,4145.76,1990,2011
10647,Leah-Murphy,15366.9,2815.88,1990,1999
10648,Megan-Williams,34843.63,4518.94,1990,1996
10649,Bryan-Riley,21842.71,3550.83,1990,1995
10650,Dean-Murphy,18517.87,4157.21,1990,2017
10651,Tanya-Martinez,28255.79,2618.82,1990,2007
10652,Ashlee-Morrow,11984.05,4955.9,1990,2012
10653,Alice-Green,30905.15,5760.29,1990,2008
10654,Debra-Robinson,13158.29,2627.82,1990,1999
10655,Grant-Murphy,35470.95,5171.09,1990,2008
10656,Audrey-Soto,23234.39,1630.1,1990,2006
10657,Ricky-Walker,26295.41,2303.98,1990,1993
10658,Jason-Gray,8925.01,3506.72,1990,1995
10659,Shelby-Munoz,16577.68,4949.43,1990,1991
10660,Sonya-Nelson,32495.49,6715.3,1990,1998
10661,Arthur-Rhodes,26877.42,6628.44,1990,2018
10662,Marc-Robinson,33614.3,467.39,1990,2023
10663,Michelle-Johnson,33444.89,3675.02,1990,2002
10664,Jerry-Stevenson,27168.08,727.73,1990,1994
10665,Christina-Rodriguez,26993.52,6758.54,1990,1999
10666,Parker-Sexton,15676.81,2869.54,1990,2012
10667,Heather-Phillips,3475.75,851.29,1990,1991
10668,Randy-Pena,35509.01,1801.05,1990,2023
10669,Lydia-Benson,29162.77,4369.15,1990,2003
10670,Stephanie-Trevino,27700.83,5930.28,1990,2012
10671,Eric-Wilkinson,23499.18,1196.49,1990,1996
10672,Susan-Hunt,17669.47,5780.06,1990,2014
10673,Marie-Rodriguez,31816.13,4366.75,1990,2013
10674,Candace-Perez,9497.47,5793.93,1990,2021
10675,Denise-Gibson,3698.9,2561.02,1990,2015
10676,Caroline-Pena,34994.72,6604.95,1990,2021
10677,Glenda-Weber,5809.66,4305.98,1990,2009
10678,Sean-Wong,28669.62,1629.73,1990,1991
10679,Jeffrey-Hester,8901.74,3154.65,1990,2020
10680,Anita-Green,13827.66,1380.01,1990,2003
10681,Kim-Herrera,15122.95,4612.02,1990,2002
10682,Nathaniel-Alvarez,15289.23,2423.42,1990,2002
10683,Francis-Hicks,21174.49,3680.28,1990,2016
10684,Latasha-Johnson,7705.45,258.18,1990,2010
10685,Carrie-Costa,15334.5,560.07,1990,2015
10686,Alexa-Soto,11958.6,1398.02,1990,1991
10687,Randy-Harrison,34276.44,469.07,1990,1996
10688,Kimberly-Woods,5244.14,1789.49,1990,2013
10689,Mariah-Miller,23697.14,4552.07,1990,1996
10690,Derek-Shaw,15795.45,4604.12,1990,1990
10691,Maxwell-Stevenson,13681.92,5099.66,1990,2023
10692,Sonya-Arias,18735.51,1366.28,1990,2021
10693,Ashlee-Guerrero,20971.02,6182.57,1990,2022
10694,Shannon-Williams,24064.02,5605.91,1990,1997
10695,Amanda-Jones,34805.27,6820.75,1990,2020
10696,Mary-Shaw,2925.55,1930.77,1990,2004
10697,Laurie-Newman,27121.98,6834.51,1990,2014
10698,Sheila-Smith,13108.5,461.26,1990,2010
10699,Betty-Martinez,22873.15,6196.66,1990,1998
10700,Shelby-Diaz,27584.78,1863.2,1990,1999
10701,Sonya-Taylor,12178.09,3599.37,1990,2000
10702,Johnathan-Taylor,6715.92,3956.54,1990,2017
10703,Tasha-Mitchell,13174.96,4998.3,1990,2011
10704,April-Gonzalez,12020.13,2354.61,1990,1993
10705,Eddie-Sexton,4641.33,2013.31,1990,2011
10706,Tara-Benson,24104.5,5810.3,1990,1995
10707,Henry-Walker,24606.71,467.88,1990,2011
10708,Jackie-Phillips,31686.11,6103.28,1990,2019
10709,Wanda-Gonzalez,25238.06,1647.05,1990,2000
10710,Monica-Guerrero,33122.51,5467.79,1990,2021
10711,Travis-Walker,30115.12,2875.44,1990,2005
10712,Andrew-Barker,2182.87,1502.75,1990,2012
10713,Cody-Bennett,16768.0,2678.16,1990,2020
10714,Angela-Alvarez,22335.45,4326.91,1990,1999
10715,Kim-Anderson,34297.23,6054.09,1990,2016
10716,Beverly-Fox,7156.66,396.73,1990,1994
10717,Nathan-Mitchell,28585.88,2797.81,1990,2006
10718,Monica-Elliott,29776.72,3963.07,1990,1994
10719,Brian-Mathis,18797.37,6290.26,1990,2000
10720,Walter-Flores,9791.03,4745.53,1990,2021
10721,Tara-Smith,4814.64,2503.15,1990,2006
10722,George-Mitchell,8989.59,5795.47,1990,1990
10723,Alyssa-Serrano,7274.4,2381.35,1990,2007
10724,Rebecca-Peterson,17632.93,6722.64,1990,2020
10725,Mitchell-Rhodes,27966.82,6572.11,1990,1996
10726,Juan-Oneill,25465.63,3392.26,1990,1994
10727,Randall-Green,35395.03,5889.34,1990,2012
10728,Elizabeth-Odom,8313.08,791.5,1990,2012
10729,Katie-White,14779.19,4822.86,1990,2015
10730,Henry-Pena,10784.22,732.35,1990,1990
10731,Patricia-Lindsey,37460.62,1008.61,1990,2016
10732,Shelley-Woods,21602.11,6891.5,1990,1991
10733,Caroline-Bennett,26477.58,5867.55,1990,2008
10734,Paul-Gray,14471.7,4071.3,1990,2005
10735,Brittany-Herrera,33119.96,5882.25,1990,2017
10736,Catherine-Herrera,27627.45,4325.8,1990,2011
10737,Catherine-Barker,30351.6,5344.52,1990,1998
10738,Denise-Gordon,37356.11,5138.5,1990,2016
10739,Cesar-Patel,24641.36,3672.23,1990,2022
10740,Tiffany-Gonzalez,20536.2,2654.87,1990,1999
10741,Justin-Bennett,23631.41,6869.39,1990,1993
10742,Keith-Smith,19241.99,5466.9,1990,2005
10743,Sabrina-Arias,28483.77,6443.53,1990,1993
10744,Jose-Miller,23092.56,4062.61,1990,2007
10745,Loretta-Morrow,23580.54,1293.12,1990,2012
10746,Kristina-Woods,35015.93,6253.06,1990,2021
10747,Tonya-Christian,36143.56,4097.12,1990,2021
10748,Joseph-Christensen,35297.84,5652.62,1990,2008
10749,Annette-Smith,25666.76,5323.07,1990,1995
10750,Deanna-Patel,8289.6,5591.21,1990,2003
10751,Randall-Wolfe,7112.73,4134.33,1990,2007
10752,Sonya-Hale,17252.29,5927.7,1990,1990
