id,name,salary,bonus,hiring_year,dismissing_year
2438,Rodney-Benson,31926.93,1456.85,1990,1990
2439,Valerie-Thomas,16538.61,4409.62,1990,1991
2440,Jasmine-Guerrero,36531.76,3196.71,1990,2013
2441,Victor-Costa,30796.25,389.63,1990,1990
2442,Jeffrey-Murphy,20049.97,3572.44,1990,2008
2443,Cindy-Palmer,19906.68,2583.14,1990,1999
2444,Victoria-Alvarez,31811.62,159.08,1990,1993
2445,Jerry-Bates,26936.26,3214.19,1990,1996
2446,Nicholas-Alvarez,26020.88,6916.57,1990,1994
2447,Austin-Watson,18235.68,4549.43,1990,2006
2448,Sabrina-Anderson,20589.44,2273.8,1990,2016
2449,Tyler-Murphy,31955.89,3661.35,1990,2006
2450,Tasha-Costa,31742.15,2582.27,1990,2023
2451,Sheryl-Bennett,24239.44,4010.64,1990,2023
2452,Bonnie-Jones,26285.15,3840.49,1990,2017
2453,Brenda-King,11536.39,4206.37,1990,1990
2454,Tyler-Gray,26516.44,1300.21,1990,2020
2455,Madison-Soto,12267.58,6364.95,1990,1997
2456,Tami-Hill,25730.1,2439.63,1990,2014
2457,Jon-Gallagher,5328.88,3477.25,1990,2019
2458,Joyce-Mcintyre,35524.64,2851.07,1990,2013
2459,Lorraine-Sexton,19921.09,4516.31,1990,2014
2460,Bonnie-Barker,2567.02,1218.9,1990,2012
2461,Alicia-Fox,17647.58,2397.86,1990,2009
2462,Tammy-Diaz,8120.8,457.67,1990,2023
2463,Cassandra-Gordon,28191.92,4120.39,1990,2021
2464,Ryan-Woods,2919.51,2694.53,1990,2020
2465,Keith-Nelson,29635.03,1181.51,1990,2012
2466,Katie-Malone,27555.11,6427.95,1990,2018
2467,Krista-Barker,26313.03,5637.15,1990,2006
2468,Cindy-Riley,9291.73,3086.88,1990,1994
2469,Cindy-Brown,20099.07,6721.89,1990,1999
2470,Peter-Perez,33294.57,4956.66,1990,2015
2471,Sheryl-Gray,23220.01,2903.15,1990,2022
2472,Brandi-Hicks,6281.72,1867.82,1990,1997
2473,Kristina-Christensen,14894.16,1379.13,1990,1993
2474,Mike-Taylor,34155.52,277.13,1990,2016
2475,Nathan-Barrera,25593.34,2682.67,1990,2004
2476,Patrick-Sexton,9503.67,4182.48,1990,2011
2477,Jon-Mcintyre,25075.26,3191.71,1990,1995
2478,Vanessa-Morrow,34378.1,6878.99,1990,2004
2479,Karen-Phillips,23409.3,5676.7,1990,1992
2480,Phillip-Thomas,16927.36,6190.18,1990,2010
2481,Albert-Young,3199.85,1622.8,1990,2016
2482,Laura-Wilkinson,9263.95,4631.89,1990,2004
2483,Katie-Howell,10963.58,1534.62,1990,2021
2484,Jasmine-Parks,24671.43,1830.95,1990,2021
2485,Victoria-Mathis,5879.93,4368.13,1990,2012
2486,Jason-Martinez,34114.69,3930.98,1990,1998
2487,Rick-Parks,35305.26,4463.31,1990,1993
2488,Latoya-Barrera,2668.07,1719.78,1990,2001
2489,Janice-Watts,28570.82,3829.15,1990,2001
2490,Yvette-Martinez,22965.53,5673.14,1990,1995
2491,Dean-Mcdonald,14267.64,5486.73,1990,2001
2492,Lydia-Morris,27656.16,4162.0,1990,2009
2493,Samantha-Robinson,15371.98,4894.39,1990,1992
2494,Lydia-Coffey,6734.93,6064.82,1990,2008
2495,Shannon-Serrano,3831.75,919.03,1990,2018
2496,William-Hale,36914.55,4047.46,1990,1997
2497,Gordon-Barker,21859.03,4500.16,1990,2010
2498,Beverly-Fernandez,23289.9,1241.43,1990,2013
2499,Cody-Nelson,33103.02,3824.42,1990,1999
2500,Anna-Perez,18398.92,3013.74,1990,2008
2501,Alison-Brown,21341.0,5558.9,1990,2022
2502,Gregg-Weber,35784.04,5797.13,1990,2010
2503,Curtis-Williams,8087.6,3197.22,1990,2013
2504,Sabrina-Wong,18863.19,3900.46,1990,2005
2505,Tina-Howell,32476.04,1095.82,1990,2021
2506,Troy-Ho,24264.24,1860.8,1990,2008
2507,Evan-King,25439.58,6531.39,1990,1992
2508,Johnathan-Wong,3812.87,269.12,1990,1996
2509,Andrew-Watson,36017.79,1116.1,1990,2020
2510,Kyle-Davis,24523.61,2030.88,1990,1999
2511,Richard-Watson,14845.9,6270.81,1990,2000
2512,Manuel-Elliott,18117.55,5640.04,1990,2016
2513,Tami-Brown,32348.68,3314.95,1990,1996
2514,Catherine-Rose,28159.6,4977.18,1990,2022
2515,Alicia-King,17704.15,520.81,1990,2010
2516,Betty-Davis,27771.07,5234.19,1990,2016
2517,Isaiah-Ho,21006.63,4007.6,1990,2018
2518,Joel-Banks,7107.43,2324.46,1990,1990
2519,Tami-Dixon,5163.32,4538.67,1990,2011
2520,Carrie-Herrera,15583.98,4488.44,1990,2020
2521,Brandon-Lindsey,32859.92,492.54,1990,1996
2522,Mitchell-Perez,33178.35,6505.73,1990,2006
2523,Monica-Morrow,21597.59,3336.56,1990,2016
2524,Christine-Costa,31495.56,5463.39,1990,1991
2525,Sierra-Barrera,21644.76,5348.87,1990,2004
2526,Ronald-Garrett,37694.7,111.5,1990,2020
2527,Kim-Ho,36963.92,5055.4,1990,1993
2528,Gina-Hayes,25849.26,132.73,1990,1999
2529,Gabrielle-Murphy,27722.96,4481.61,1990,2005
2530,Richard-Cook,12566.78,2119.0,1990,1993
2531,Ashlee-Morris,30105.68,6928.68,1990,2014
2532,Margaret-Nelson,31104.34,397.08,1990,2006
2533,Joshua-Howell,22881.41,5656.84,1990,2019
2534,Joshua-Trevino,28997.35,5590.54,1990,2014
2535,Carrie-Hill,23221.52,1584.3,1990,2012
2536,Walter-Elliott,24990.57,4670.1,1990,2004
2537,Barbara-Thomas,8495.02,2524.6,1990,2022
2538,Douglas-Green,19900.31,5574.82,1990,1991
2539,Theresa-Woods,35390.49,2496.69,1990,2001
2540,Keith-Johnson,10329.99,6784.01,1990,2018
2541,Elizabeth-Gibson,35527.08,1097.83,1990,2009
2542,Nichole-Walker,25461.68,979.48,1990,2021
2543,Andre-Robinson,17137.77,4543.6,1990,2011
2544,Anna-Jones,34089.61,5258.0,1990,1990
2545,Anne-Garrett,5093.37,1547.31,1990,2014
2546,Denise-Miller,19349.83,6292.79,1990,1995
2547,Antonio-Barrera,17506.49,2403.35,1990,2019
2548,Dean-Patel,17522.88,3965.69,1990,2006
2549,David-Morris,30852.04,5378.0,1990,1992
2550,Ryan-Riley,17968.39,3714.6,1990,2018
2551,Jim-Parks,5510.92,561.39,1990,2019
2552,Nathaniel-Harrison,7168.74,2179.76,1990,2021
2553,Dustin-Alvarez,5752.09,5225.77,1990,2016
2554,Tiffany-Hester,7469.77,1870.2,1990,1997
2555,Amanda-Serrano,34792.9,6331.35,1990,2005
2556,Grant-Elliott,12565.15,1760.75,1990,1990
2557,Debra-Morris,35432.23,4823.4,1990,2002
2558,Cody-Pena,25373.44,1263.56,1990,2020
2559,Jacob-Nelson,12983.16,3962.78,1990,1992
2560,Sierra-Guerrero,17454.13,632.1,1990,2011
2561,Adam-Benson,33816.16,4486.29,1990,2013
2562,Wesley-Hayes,3536.46,1362.79,1990,2009
2563,Justin-Mcdonald,16207.47,5403.24,1990,2021
2564,Renee-Weaver,27028.06,3882.24,1990,2002
2565,Charles-Peterson,13435.19,1643.98,1990,2002
2566,William-Hester,7299.4,1055.35,1990,2010
2567,Ashlee-Gibson,14595.74,6464.43,1990,2021
2568,Cheryl-Allen,14327.42,3165.23,1990,2023
2569,James-Cook,32004.55,2255.25,1990,1999
2570,Gwendolyn-Fox,7075.68,3333.33,1990,2003
2571,Rick-Walton,25345.31,5166.9,1990,2014
2572,Andre-Robinson,24790.73,1406.3,1990,2012
2573,Peter-Bennett,32968.63,5123.83,1990,2002
2574,Caroline-Watts,26928.08,4417.56,1990,1994
2575,Joel-Anderson,13804.88,5991.59,1990,2020
2576,Sheryl-Malone,19813.72,1268.71,1990,2001
2577,Kristine-Mathis,17233.01,5705.59,1990,2021
2578,Danielle-Ho,22679.86,5188.19,1990,2006
2579,Christopher-Trevino,7094.86,2897.13,1990,2022
2580,Rachel-Hester,7751.87,822.69,1990,1995
2581,Bradley-Gallagher,33727.65,840.5,1990,2001
2582,Dustin-Murphy,22827.73,176.08,1990,1997
2583,Austin-Trevino,34966.47,4352.71,1990,2001
2584,Savannah-Pena,26384.83,5423.32,1990,2006
2585,Rodney-Sexton,23763.73,2822.53,1990,2006
2586,Anita-Munoz,18534.36,5085.06,1990,1996
2587,Crystal-Benson,12223.88,944.47,1990,2003
2588,Zachary-Hayes,9215.67,4147.05,1990,2001
2589,Crystal-Mitchell,8068.23,6218.77,1990,1991
2590,Jack-Costa,17008.71,549.36,1990,1990
2591,Steven-Christensen,5803.81,3671.17,1990,2006
2592,Grant-Hunt,20520.39,1151.15,1990,2013
2593,Laura-Christensen,36943.79,3929.03,1990,2009
2594,Mariah-Thomas,35783.13,2648.76,1990,2018
2595,Anna-Alvarez,33949.07,6373.92,1990,1999
2596,Chelsea-Lindsey,4688.96,2042.48,1990,2003
2597,Peter-Gallagher,5599.8,730.03,1990,2018
2598,Albert-Taylor,12502.95,3295.92,1990,1999
2599,Bobby-Hester,14451.23,2676.03,1990,2004
2600,Jill-Rose,18467.2,4738.74,1990,2011
2601,Lorraine-Walker,22896.96,4125.42,1990,2018
2602,Monica-Klein,25097.32,481.84,1990,1998
2603,Jodi-Soto,9283.47,4225.68,1990,2011
2604,Marc-Palmer,31169.73,3904.52,1990,2000
2605,Kathleen-Mcdonald,2053.98,1131.0,1990,2006
2606,Brittany-Christensen,20456.77,5766.16,1990,2006
2607,Alicia-Trevino,7829.76,6380.75,1990,2010
2608,Larry-Munoz,29831.62,3028.98,1990,2021
2609,Holly-Hunt,13090.12,3913.03,1990,2009
2610,Amber-Fox,15304.47,6065.09,1990,1995
2611,Melissa-Trevino,15667.36,2339.4,1990,1995
2612,Melissa-Hill,20262.17,1940.88,1990,2017
2613,Savannah-Alvarez,13632.76,4861.46,1990,2014
2614,Calvin-Mitchell,9472.58,1606.33,1990,2008
2615,Jim-Mcdonald,34901.15,1012.95,1990,2002
2616,Lauren-Wong,12504.1,487.97,1990,2004
2617,Shannon-Morris,4137.23,2469.55,1990,1990
2618,Samuel-Taylor,24674.99,6202.68,1990,2008
2619,Melissa-Murphy,22111.01,2151.17,1990,2008
2620,Dan-Coffey,22027.83,181.06,1990,2015
2621,Jon-Thomas,15062.32,5020.32,1990,2011
2622,Daniel-Benson,33484.1,3388.62,1990,1999
2623,Alison-Diaz,9761.26,5601.96,1990,2020
2624,Sarah-Gonzalez,29227.42,5690.67,1990,2009
2625,Wendy-Barker,19425.14,1301.01,1990,2006
2626,Curtis-Phillips,14921.55,3449.94,1990,2002
2627,Joel-Gonzalez,17686.33,3271.7,1990,2010
2628,Taylor-Rice,37585.44,4718.63,1990,2002
2629,Elizabeth-Martin,32193.89,5629.24,1990,1993
2630,Madison-Hester,30629.71,519.71,1990,2008
2631,Wayne-Rodriguez,16466.08,142.17,1990,2011
2632,Michelle-Arias,32195.41,3573.96,1990,1993
2633,Dustin-Robinson,20061.19,5539.55,1990,2014
2634,Sherry-Woods,29364.22,6733.16,1990,2010
2635,Tina-Ho,37290.61,2324.08,1990,2000
2636,Todd-Odom,14102.73,1563.21,1990,2019
2637,Benjamin-Martin,24901.07,4612.76,1990,1994
2638,Brandy-Watson,6057.35,2529.52,1990,1997
2639,Sandra-White,25430.94,5900.59,1990,2006
2640,Alexandra-Palmer,31391.78,4628.41,1990,1993
2641,Amber-Guerrero,7261.79,4078.16,1990,1996
2642,Rodney-Weaver,20287.44,5969.89,1990,2021
2643,Kristine-Peterson,30268.04,3989.23,1990,1999
2644,Gregg-Morrow,14235.15,1584.44,1990,2011
2645,Annette-Patel,15297.66,1165.92,1990,2007
2646,Jesse-Mcdonald,28423.4,5227.4,1990,1990
2647,Caroline-Murphy,32149.05,3924.53,1990,2013
2648,Eric-Wilkinson,16048.14,4214.92,1990,1996
2649,Tanya-Dixon,24841.18,4393.02,1990,2020
2650,Susan-Hester,12130.06,4753.96,1990,2000
2651,Derek-Alvarez,15533.3,4040.28,1990,1997
2652,Johnny-Flores,33674.2,6069.58,1990,2010
2653,Jared-Anderson,33536.85,4885.85,1990,2004
2654,Jessica-Robinson,30612.33,101.17,1990,2018
2655,Isaiah-Mcdonald,15017.68,3407.26,1990,1990
2656,Anna-Gordon,19575.61,4823.6,1990,2013
2657,Tiffany-Hicks,13947.76,6569.43,1990,2007
2658,Yvette-Green,11276.68,5782.55,1990,2021
2659,Rachel-Mcintyre,20017.81,518.3,1990,2004
2660,Alexander-Perez,31038.08,4976.33,1990,1999
2661,Amanda-Watson,30260.1,1643.17,1990,2015
2662,Adrian-Ho,37372.31,467.68,1990,2012
2663,Melanie-Weber,7737.55,5730.83,1990,2014
2664,Crystal-Brown,36652.34,6348.87,1990,1992
2665,Meredith-Hunt,32836.12,5081.7,1990,2021
2666,Barbara-Hunt,30947.97,4601.9,1990,2018
2667,Julie-Rose,13651.01,817.79,1990,2010
2668,Patrick-Rose,19540.69,3422.61,1990,2010
2669,Travis-Gordon,16604.6,4768.7,1990,2016
2670,Susan-Walker,10183.19,2050.12,1990,1994
2671,April-Phillips,18720.27,4097.67,1990,2010
2672,Sarah-Perez,36770.25,812.4,1990,1996
2673,Arthur-Young,8441.27,6545.04,1990,2010
2674,Katherine-Brown,36980.95,3795.05,1990,2006
2675,Olivia-King,28265.65,4930.82,1990,1995
2676,Antonio-Sexton,37443.05,6111.52,1990,2014
2677,Andrew-White,19120.21,5179.42,1990,1994
2678,Renee-Arias,7804.95,322.1,1990,2011
2679,Alexandra-Malone,26830.71,4050.82,1990,2004
2680,Benjamin-Trevino,10793.96,6107.7,1990,2014
2681,Allison-Mcdonald,21803.46,5552.75,1990,1996
2682,Wayne-Marsh,5838.37,708.28,1990,2000
2683,Joseph-Williams,23187.93,6266.2,1990,2019
2684,Alexandra-Fox,19793.33,2264.85,1990,2018
2685,Nicholas-Allen,37056.32,2313.01,1990,1998
2686,Corey-Barker,5459.73,4083.72,1990,2006
2687,Ana-Kaiser,16753.17,6973.24,1990,1990
2688,Beverly-Benson,24004.82,1970.54,1990,2015
2689,Angela-Walton,15151.2,5579.35,1990,2014
2690,Audrey-Mcdonald,11077.56,200.28,1990,2017
2691,Brandi-Walton,12462.24,4826.08,1990,1994
2692,Breanna-Martinez,28438.59,1022.38,1990,2010
2693,Anthony-Serrano,27783.78,3040.8,1990,1990
2694,Courtney-Williams,37200.17,1206.53,1990,2008
2695,Kim-Barker,33276.38,1848.82,1990,2001
2696,Mariah-Hill,30669.48,1263.52,1990,2018
2697,Robert-Banks,37106.43,4567.23,1990,2005
2698,Tami-Woods,12753.04,5088.74,1990,2012
2699,Rodney-Herrera,23401.26,2935.59,1990,2006
2700,Betty-Wong,20048.35,4958.52,1990,1998
2701,Alison-Williams,9610.72,2369.85,1990,2019
2702,Wanda-Young,35033.2,2701.43,1990,2003
2703,Lorraine-Allen,34544.63,3825.84,1990,1996
2704,Jasmine-Walker,21155.86,649.73,1990,2004
2705,Andre-White,8236.58,5181.87,1990,2001
2706,Briana-Harrison,23229.56,5139.41,1990,1998
2707,Mary-Williams,23158.51,2483.56,1990,2001
2708,Gregg-Pena,34663.01,1888.23,1990,2004
2709,Jeffrey-Serrano,33372.25,2447.45,1990,2004
2710,Nathaniel-Hale,9994.02,4345.09,1990,2017
2711,Carol-Ho,6906.46,6893.99,1990,2010
2712,Christina-Bates,20786.03,6560.8,1990,1994
2713,Jerry-Barker,35014.7,2590.22,1990,2007
2714,Randy-Gibson,34190.08,876.36,1990,2014
2715,Lucas-Shaw,13699.76,2526.7,1990,2013
2716,Scott-Harrison,3412.39,2413.4,1990,2010
2717,Gene-Trevino,37638.32,1521.72,1990,2003
2718,Ryan-Morris,7998.67,5025.56,1990,1995
2719,Jacob-Benson,1322.14,1147.88,2017,2021
2720,Andre-Davis,32545.15,2545.15,1990,2015
2721,Annette-Diaz,5903.45,3927.29,1990,2007
2722,Nicholas-Green,32709.53,6152.73,1990,2022
2723,Shelby-Benson,8460.78,4198.49,1990,1997
2724,Patrick-Watson,19644.79,3811.9,1990,2013
2725,Margaret-Costa,34375.68,1643.26,1990,2004
2726,James-Oneill,24107.34,1845.17,1990,2015
2727,Catherine-Stevenson,8978.99,5204.84,1990,2010
2728,Anita-Rose,13089.96,3265.47,1990,1994
2729,Sherry-Johnson,29573.89,1620.55,1990,2008
2730,Stephanie-Ho,32386.27,6456.89,1990,2004
2731,Jason-Barker,9502.09,372.51,1990,2019
2732,Grant-Brown,33010.94,6812.53,1990,1998
2733,Corey-Allen,12760.98,2825.33,1990,1992
2734,Johnny-Mcdonald,37418.24,5845.45,1990,2020
2735,Sarah-Mcintyre,5994.73,763.76,1990,2020
2736,Janice-Elliott,23619.99,1558.11,1990,2023
2737,Brenda-Rodriguez,16257.72,2364.37,1990,1996
2738,George-Garrett,26812.01,1093.42,1990,1996
2739,Larry-Barrera,8855.64,1397.94,1990,2002
2740,Vanessa-Watson,24514.34,5505.2,1990,1990
2741,Marie-Soto,16608.57,1431.78,1990,1999
2742,Julie-Miller,18015.02,897.23,1990,2001
2743,Sonya-Mathis,29824.62,6704.78,1990,1990
2744,Bonnie-Davis,36359.51,4209.49,1990,1998
2745,Mark-Fernandez,34601.72,2595.24,1990,2008
2746,Patty-Weber,14110.33,847.04,1990,2012
2747,James-Hayes,8705.04,370.67,1990,2010
2748,David-Coffey,32153.53,6325.05,1990,2021
2749,Jay-Christian,12161.33,3013.71,1990,2013
2750,Dawn-Alvarez,23474.6,2733.45,1990,1998
2751,Nichole-Arias,15582.54,1925.95,1990,1999
2752,Eric-Johnson,27419.86,1276.62,1990,1999
2753,Nathan-Davis,14401.32,6364.17,1990,1993
2754,Dean-Munoz,31515.89,729.18,1990,1994
2755,Jackie-Anderson,17493.66,6988.25,1990,2005
2756,Anita-Wilkinson,29989.7,6936.15,1990,2022
2757,Tonya-Palmer,37588.25,4508.56,1990,2022
2758,Teresa-Arias,19918.17,3662.49,1990,1999
2759,Samuel-Barker,36626.22,1563.42,1990,1991
2760,Chad-White,11867.31,2807.94,1990,1999
2761,Brandy-Riley,2917.68,217.96,1990,2005
2762,Robert-Robinson,29620.14,3857.09,1990,2016
2763,Christian-Brown,26399.79,3145.15,1990,1995
2764,Gina-Weaver,22006.66,1253.96,1990,2008
2765,Tracy-Mathis,24320.33,150.46,1990,2012
2766,Joseph-Garrett,22096.42,5325.05,1990,1995
2767,Meredith-Hester,21608.8,546.36,1990,2017
2768,Anne-Banks,15420.4,4272.65,1990,2003
2769,Kathleen-Parks,32600.81,5019.88,1990,2022
2770,Jack-Palmer,12019.27,3384.68,1990,2011
2771,Teresa-White,3867.84,697.39,1990,1998
2772,Edwin-Rose,19692.73,1846.66,1990,2022
2773,Sarah-Nelson,13764.3,2531.97,1990,2000
2774,Ian-Stevenson,26940.71,4771.11,1990,2016
2775,Denise-Wolfe,25304.81,4976.15,1990,2011
2776,Maxwell-Hill,25070.92,4184.74,1990,2003
2777,Joyce-Christian,17979.88,1030.06,1990,1992
2778,Arthur-Trevino,19565.69,5181.18,1990,1995
2779,Candace-Robinson,31414.29,2313.57,1990,1990
2780,Cesar-Alvarez,18152.29,4052.04,1990,2007
2781,Lydia-Patel,37061.34,6051.22,1990,2020
2782,Maria-Gray,35135.15,4101.69,1990,2009
2783,Nathan-Watts,20233.56,5406.4,1990,2018
2784,Jodi-Hunt,32164.41,5094.67,1990,1996
2785,Toni-Cook,35849.64,441.4,1990,2002
2786,Jamie-Perez,37388.97,2200.0,1990,1991
2787,Dean-Gibson,35127.32,2242.12,1990,2014
2788,Thomas-Walker,20919.37,2793.09,1990,2006
2789,Sandra-Mitchell,9839.19,3001.2,1990,1992
2790,Cheryl-Oneill,24064.26,3983.74,1990,1996
2791,Mariah-Green,31067.94,6407.51,1990,1994
2792,Jennifer-Weaver,33576.51,3393.35,1990,2008
2793,Aaron-Jones,4255.69,2305.77,1990,2002
2794,Joseph-King,20842.65,5482.55,1990,2007
2795,Andrew-Serrano,33279.83,3881.26,1990,2023
2796,Alexa-Elliott,31006.55,1702.08,1990,2015
2797,Courtney-Phillips,35537.9,1257.75,1990,1997
2798,Sabrina-Garrett,5206.35,2051.53,1990,2023
2799,Dean-Miller,13744.32,6414.21,1990,2015
2800,Wendy-Baker,18994.31,4654.66,1990,2018
2801,Anthony-Perez,19937.42,5873.76,1990,2018
2802,Tami-Herrera,28749.04,1351.05,1990,2021
2803,Lisa-Morris,22116.48,802.66,1990,2017
2804,Gwendolyn-Weber,12375.22,3590.15,1990,1999
2805,Melissa-Patel,34348.87,3289.33,1990,1997
2806,Janice-Wolfe,4486.18,2333.16,1990,2017
2807,Kyle-Walker,32051.36,6026.18,1990,2019
2808,Troy-White,32908.69,4948.17,1990,2015
2809,Stacey-Christian,8732.03,6633.34,1990,2017
2810,Tiffany-Rose,22072.14,4350.9,1990,1999
2811,Jack-Rose,5232.64,2317.61,1990,2018
2812,Bobby-Weber,14596.45,164.81,1990,2015
2813,Tina-Woods,8746.87,5537.1,1990,2017
2814,Wendy-Morrow,28732.96,2652.82,1990,2010
2815,Matthew-Smith,16772.62,2272.89,1990,2002
2816,Samantha-Banks,14510.42,2934.55,1990,2015
2817,Kristy-Sexton,5394.89,4265.58,1990,1990
2818,Edward-Dixon,23070.56,1150.97,1990,2002
2819,Randall-King,37421.99,1941.15,1990,2015
2820,Jack-Arias,4014.5,2196.22,1990,2014
2821,Kyle-Jones,12225.33,386.88,1990,2000
2822,Maria-Trevino,13415.79,3294.58,1990,2005
2823,Jay-Christensen,19926.17,1552.83,1990,1991
2824,Sean-Harrison,5549.89,3183.49,1990,1997
2825,Mary-Phillips,32372.32,2201.65,1990,2016
2826,Cindy-Serrano,8323.46,933.42,1990,2023
2827,Tonya-Riley,28598.08,4791.37,1990,1999
2828,Manuel-Brown,31903.14,3119.62,1990,2009
2829,Jay-Klein,3468.94,1046.33,1990,2015
2830,Gene-Perez,20173.98,1797.96,1990,2015
2831,Eric-Wong,19990.34,5896.12,1990,1998
2832,Bruce-Alvarez,7497.04,1530.12,1990,1999
2833,Justin-Davis,8514.99,4910.29,1990,2003
2834,Janice-Howell,12800.4,6323.89,1990,1990
2835,Ian-Wong,29801.16,5100.09,1990,1992
2836,Chelsea-Walker,16067.87,3368.07,1990,2021
2837,Jerry-Serrano,9903.77,6603.51,1990,2001
2838,Michele-Brown,29597.16,963.1,1990,2002
2839,Audrey-Herrera,15598.98,1939.44,1990,1994
2840,Martha-Serrano,13613.14,1578.61,1990,2022
2841,Elizabeth-Bennett,12721.99,752.08,1990,2019
2842,Amber-Hester,22453.9,490.1,1990,2017
2843,Nancy-Perez,25856.03,5486.17,1990,2020
2844,Keith-Mathis,33168.81,4118.3,1990,2022
2845,Dean-Oneill,18639.59,6186.14,1990,2007
2846,Tami-Stevenson,23996.31,5022.46,1990,1999
2847,Seth-Bates,16742.01,580.18,1990,2018
2848,Allison-Brown,9966.26,5589.22,1990,2021
2849,Joseph-Banks,36611.2,2998.18,1990,2001
2850,Crystal-Murphy,33917.89,3119.6,1990,2011
2851,Karen-Palmer,4357.63,3945.37,1990,1996
2852,Zachary-Wong,12222.54,2685.81,1990,1996
2853,Alicia-Gibson,23123.63,6691.97,1990,2006
2854,Travis-Mcdonald,5838.55,3169.81,1990,2009
2855,Denise-Walton,25741.24,5623.84,1990,2016
2856,Joanna-Ho,7692.7,783.23,1990,1992
2857,Barbara-Rose,6104.01,1952.86,1990,2005
2858,Steven-Harrison,37683.47,5720.23,1990,2017
2859,Anna-Williams,23152.55,5750.97,1990,2002
2860,Christian-Diaz,3119.88,997.11,1990,2021
2861,Travis-Patel,12728.25,606.71,1990,1998
2862,Sandra-Young,29061.64,556.87,1990,2017
2863,Patty-Woods,24855.72,4169.03,1990,2020
2864,Natalie-Arias,28788.83,5075.25,1990,2005
2865,Bethany-Mcintyre,10108.51,4208.28,1990,1990
2866,Christina-Shaw,23115.45,4783.22,1990,2017
2867,Adam-Smith,10431.22,5932.97,1990,1991
2868,Martha-Dixon,16893.62,4623.01,1990,2017
2869,Jason-Gibson,25286.06,1461.22,1990,2009
2870,James-Bates,20146.73,6977.07,1990,1995
2871,Ryan-Walker,23231.18,1081.5,1990,2003
2872,Tonya-Mcintyre,12143.7,5033.44,1990,2001
2873,Shelley-Williams,34361.95,5347.74,1990,1997
2874,Mark-Martinez,13151.85,5055.06,1990,2008
2875,Megan-Wilkinson,36694.27,5875.33,1990,2015
2876,Derek-Arias,6132.46,1220.68,1990,2012
2877,Jennifer-Fernandez,36073.93,4675.88,1990,2011
2878,Kristen-Brown,15518.51,4459.76,1990,2006
2879,Aaron-Woods,26648.15,6719.34,1990,2002
2880,Ann-Ho,35743.31,3627.25,1990,2021
2881,Candace-Rose,37061.02,6937.41,1990,1993
2882,Teresa-Palmer,15357.56,2543.95,1990,1993
2883,Holly-Gordon,28697.0,1389.71,1990,2011
2884,Manuel-Watson,30232.5,4339.5,1990,2009
2885,Scott-Riley,35757.04,5728.73,1990,2012
2886,Henry-Morris,18223.29,1077.52,1990,2012
2887,Lauren-Rodriguez,20358.78,4771.58,1990,2012
2888,Patricia-Ho,26922.68,5099.9,1990,2023
2889,Benjamin-Howell,33623.83,5270.08,1990,2016
2890,Valerie-Guerrero,29606.45,1966.11,1990,2006
2891,Pamela-Flores,11530.35,2070.56,1990,1992
2892,Jon-Lindsey,28694.65,1766.15,1990,2019
2893,Jerry-Weber,2363.7,1544.4,1990,1996
2894,Dean-Davis,12788.49,3019.92,1990,1998
2895,Miguel-Mcintyre,32791.07,4072.99,1990,2011
2896,Gabrielle-Palmer,6746.76,1950.55,1990,2023
2897,Jenna-Rose,9418.68,5277.29,1990,2001
2898,Briana-Marsh,9438.65,6326.34,1990,1996
2899,Candace-Wolfe,20857.97,4040.83,1990,2020
2900,Allen-Gallagher,28317.37,2355.57,1990,2007
2901,Audrey-Newman,31915.06,3729.77,1990,2020
2902,Kimberly-Malone,2420.15,1769.86,1990,2010
2903,Anna-Ho,22321.46,3754.56,1990,2005
2904,Brandy-Walton,7470.93,5501.5,1990,2008
2905,Brian-Morrow,5226.9,1762.91,1990,2002
2906,Heather-Sexton,14519.42,467.39,1990,2004
2907,Julie-Oneill,24551.44,5426.81,1990,2008
2908,Crystal-Hill,17067.01,3397.78,1990,2018
2909,Jon-Munoz,31926.8,870.25,1990,2011
2910,Ashlee-Robinson,14760.95,4033.04,1990,2004
2911,Rodney-Marsh,30609.57,4359.08,1990,1991
2912,Kyle-Bates,26368.16,1526.72,1990,1994
2913,Victor-Walker,27998.83,4001.46,1990,2001
2914,Katie-Stevenson,36392.57,5154.64,1990,2012
2915,Taylor-Weaver,5864.61,5298.87,1990,2008
2916,Lisa-Parks,31600.03,181.71,1990,1995
2917,Jerry-Hayes,5332.86,2256.37,1990,2016
2918,Diane-Gordon,31830.63,657.95,1990,2021
2919,Nathan-Weaver,5280.85,2822.72,1990,1998
2920,Wesley-Gordon,37710.19,4246.97,1990,2020
2921,Loretta-Banks,36326.37,6542.28,1990,2004
2922,Natalie-Morrow,37345.0,4650.43,1990,1996
2923,Ana-Miller,37539.11,1236.93,1990,2005
2924,Holly-Morrow,14885.99,4933.64,1990,2015
2925,Deborah-Pena,32063.76,4274.32,1990,2011
2926,Kevin-Wolfe,20344.74,5477.77,1990,2001
2927,Michelle-Robinson,37540.19,4940.73,1990,2000
2928,Melissa-Odom,35560.38,2976.97,1990,2022
2929,Edwin-Soto,4704.95,1248.61,1990,2008
2930,Margaret-Lindsey,30256.77,4307.66,1990,2004
2931,Darius-Allen,32832.17,928.13,1990,2010
2932,Gregg-Mitchell,19425.57,6934.63,1990,2006
2933,Cody-Barrera,23454.22,5569.5,1990,1999
