id,name,salary,bonus,hiring_year,dismissing_year
23290,Kevin-Hale,28551.78,6920.2,1999,2010
23291,Ricky-Trevino,19293.82,3260.52,2010,2018
23292,Cindy-Coffey,27523.1,5398.42,2001,2004
23293,Victor-Mitchell,6055.09,3614.95,2023,2023
23294,Theresa-Cook,25459.66,6578.98,2004,2014
23295,Jared-Arias,27404.86,2727.25,2001,2021
23296,Brandy-Hester,17599.75,5923.01,2012,2013
23297,Albert-Wilkinson,6217.91,4846.2,2023,2023
23298,Dawn-Wilkinson,31392.0,2983.71,1996,2002
23299,Wesley-Kaiser,3623.06,2728.77,2023,2023
23300,Juan-Harrison,12884.92,2905.91,2014,2016
23301,Samuel-Wilkinson,29062.41,4043.37,1999,2011
23302,Rebecca-Nelson,26274.0,1187.81,2004,2008
23303,Gene-Harrison,6298.44,2952.03,2023,2023
23304,Kyle-Wolfe,21490.07,1370.98,2004,2016
23305,Yvonne-Costa,7871.51,5088.06,2023,2023
23306,Edwin-Newman,19469.91,5069.7,2008,2018
23307,Cassidy-Brown,35849.52,1338.05,1992,2005
23308,Meredith-Bates,2013.71,1605.73,2023,2023
23309,Wanda-Phillips,3289.5,3037.28,2023,2023
23310,Francis-Thomas,23925.34,860.19,2004,2005
23311,Ashley-Gonzalez,21269.73,906.85,2004,2021
23312,Heather-Walton,33178.42,1818.39,1996,1999
23313,Nathan-Phillips,37344.79,6279.05,1990,2001
23314,Carrie-Munoz,10570.36,4087.44,2021,2021
23315,Dana-Weber,35835.55,1801.7,1992,2009
23316,Cassidy-Mcintyre,24292.98,5045.93,2004,2017
23317,Alexander-Elliott,10694.3,5483.57,2021,2022
23318,Alice-Weaver,33790.58,1100.7,1996,2023
23319,Rick-Pena,37186.49,6573.54,1991,2010
23320,Jessica-Nelson,30782.92,1220.95,1996,2011
23321,Derek-Cook,19709.04,5708.61,2008,2022
23322,Jennifer-Garrett,2038.89,181.79,2023,2023
23323,Latoya-Bennett,36106.07,1406.08,1992,2021
23324,Sierra-Ho,10971.68,1206.69,2019,2023
23325,Mark-Rice,15334.02,6652.7,2013,2022
23326,Brianna-Rhodes,5821.93,3543.18,2023,2023
23327,Deanna-Patel,20897.78,2450.54,2005,2023
23328,Wendy-Marsh,16331.8,6735.31,2013,2013
23329,Gina-Bates,28984.96,581.92,1999,2008
23330,Randall-Guerrero,12755.98,1277.17,2014,2016
23331,Jim-Costa,32247.82,5346.36,1996,2014
23332,Nicole-Murphy,9589.66,2531.57,2023,2023
23333,Brittany-Wong,32348.72,2626.99,1996,2019
23334,Wesley-Gallagher,20393.39,1209.49,2008,2008
23335,Amanda-Fernandez,23859.74,2573.69,2004,2009
23336,John-Fernandez,7785.98,2960.18,2023,2023
23337,Natalie-Martin,17261.42,1216.7,2012,2013
23338,Dean-Brown,36600.7,1096.13,1992,2014
23339,Audrey-Green,8985.16,6870.52,2023,2023
23340,Toni-Oneill,8012.01,6031.38,2023,2023
23341,Patty-White,37765.26,6021.39,1990,2004
23342,Sarah-Brown,14898.85,3575.17,2013,2016
23343,Susan-Weaver,22823.55,6655.45,2004,2023
23344,Monica-Munoz,37795.17,5105.9,1990,1994
23345,Joseph-Jones,19583.61,1576.83,2008,2021
23346,Courtney-Rice,9156.27,1692.13,2023,2023
23347,Cory-Benson,12510.33,5270.25,2014,2015
23348,Adrian-Herrera,30529.29,6900.62,1996,2013
23349,Madison-Phillips,8636.78,1702.2,2023,2023
23350,Teresa-Rose,20182.53,3805.14,2008,2016
23351,David-Gallagher,10075.07,1506.43,2021,2021
23352,Donna-Gallagher,24937.9,1782.82,2004,2006
23353,Shelley-Christian,5735.83,5147.82,2023,2023
23354,James-Watson,9337.2,778.4,2023,2023
23355,Anne-Rhodes,16380.21,3205.54,2013,2017
23356,Veronica-Bates,26659.37,5328.58,2004,2008
23357,Rachel-Walker,20695.36,4188.72,2006,2012
23358,Craig-Herrera,22370.05,698.69,2004,2020
23359,Margaret-Bates,20320.51,1551.47,2008,2019
23360,Eric-Soto,28430.41,3870.48,1999,2004
23361,Lisa-Rose,37780.05,4428.66,1990,2007
23362,Amanda-Martin,24839.07,4581.58,2004,2011
23363,Joseph-Garrett,26180.04,6815.82,2004,2017
23364,Jack-Hayes,31602.89,6589.09,1996,2023
23365,Wayne-Taylor,15362.31,1307.56,2013,2021
23366,Antonio-Trevino,29163.15,1546.44,1998,2005
23367,Wesley-Flores,23549.13,6396.14,2004,2005
23368,Mike-Rice,12252.25,2084.48,2014,2017
23369,Mitchell-Alvarez,25124.45,2436.01,2004,2021
23370,John-Diaz,37579.02,5386.34,1990,1994
23371,Gregg-Soto,15645.58,3589.72,2013,2018
23372,Jim-Fernandez,21725.37,843.7,2004,2014
23373,Nathaniel-White,20509.53,1030.88,2006,2009
23374,Rodney-Baker,34535.51,1928.89,1994,2005
23375,Candace-King,36907.46,1685.99,1992,2010
23376,Brenda-Morris,3454.48,535.69,2023,2023
23377,Angie-Mathis,13091.17,5971.72,2014,2016
23378,Alexander-Murphy,14527.48,5565.11,2013,2018
23379,Kelly-White,13604.66,5811.35,2013,2014
23380,Randall-Gonzalez,7639.57,6970.97,2023,2023
23381,Gregg-Hunt,24734.32,3218.8,2004,2009
23382,Catherine-Mcintyre,1552.8,266.82,2023,2023
23383,Tasha-Young,24624.03,1111.01,2004,2004
23384,Vanessa-Benson,12736.63,3958.39,2014,2019
23385,Brian-Coffey,26387.0,2708.19,2004,2017
23386,Isaiah-Herrera,29804.04,1097.72,1996,2018
23387,Jay-Wong,25539.09,2660.43,2004,2023
23388,Dylan-Guerrero,21872.45,3169.05,2004,2011
23389,Kristen-Palmer,22753.92,3498.11,2004,2021
23390,Theresa-Rodriguez,37799.84,6355.06,1990,1995
23391,Kevin-Bennett,20562.35,4096.85,2006,2018
23392,Rachel-Gallagher,15007.19,4066.26,2013,2015
23393,Samantha-Howell,10120.21,2216.47,2021,2022
23394,Grant-Hale,12739.07,6848.19,2014,2022
23395,Renee-Rhodes,31381.02,840.99,1996,2021
23396,Isaiah-Banks,12399.75,2607.16,2014,2014
23397,Breanna-Mathis,16318.47,6137.71,2013,2023
23398,Nichole-Trevino,34345.18,3878.51,1994,2009
23399,Alicia-Stevenson,10676.94,5836.42,2021,2023
23400,Grant-Thomas,35239.28,1151.95,1993,1998
23401,Audrey-Morrow,13116.49,2341.12,2014,2020
23402,Richard-Christensen,30784.32,4245.36,1996,1996
23403,Sandra-Lindsey,16454.68,1008.66,2012,2018
23404,Todd-Barrera,9326.52,6388.55,2023,2023
23405,Anthony-Taylor,19892.1,3081.61,2008,2019
23406,Victor-Bates,24763.6,5506.63,2004,2023
23407,Gina-Fox,17492.52,4270.45,2012,2018
23408,Ricky-Alvarez,13011.8,3407.38,2014,2018
23409,Jessica-Young,11888.85,5076.0,2014,2015
23410,Jill-Woods,10983.75,5887.28,2019,2023
23411,Gwendolyn-Riley,14809.42,5249.7,2013,2023
23412,Michelle-Johnson,3239.58,1133.73,2023,2023
23413,Travis-Williams,29356.24,5841.45,1996,1996
23414,Audrey-Guerrero,16630.3,4189.63,2012,2019
23415,Eddie-Hayes,17309.19,6013.95,2012,2019
23416,Wayne-Malone,10688.29,2938.6,2021,2023
23417,Lorraine-Rice,21633.91,4823.57,2004,2012
23418,Breanna-Christian,33935.66,3024.28,1994,1998
23419,Taylor-Perez,7007.83,3442.93,2023,2023
23420,Gina-Perez,29621.22,482.96,1996,1996
23421,Johnathan-Stevenson,13819.89,6955.77,2013,2016
23422,Yvonne-Gibson,23589.43,6436.84,2004,2004
23423,Latasha-Christensen,11669.91,1232.73,2014,2023
23424,Steven-Arias,11264.99,6675.8,2019,2020
23425,Dana-Howell,23333.96,478.92,2004,2014
23426,Nancy-Pena,13431.63,5609.0,2013,2021
23427,Rodney-Dixon,20688.33,6998.42,2006,2012
23428,Christopher-Taylor,24651.06,5924.53,2004,2017
23429,George-Odom,17920.15,3266.56,2012,2012
23430,Joanna-Elliott,30601.43,1222.27,1996,2021
23431,Evan-Rodriguez,29192.26,2005.2,1998,2011
23432,Alexander-Perez,26853.86,5983.8,2004,2005
23433,Jimmy-Morrow,18688.47,3866.12,2012,2023
23434,Christian-Gray,19944.4,2017.45,2008,2023
23435,Ashley-Gibson,31654.79,3172.44,1996,2020
23436,Samantha-Green,13181.67,6497.31,2014,2016
23437,Donna-Hayes,1686.06,603.55,2023,2023
23438,Carrie-Wong,5623.88,1903.73,2023,2023
23439,Julia-Barker,30906.37,6870.96,1996,2002
23440,Olivia-Brown,28842.66,487.5,1999,2019
23441,Beverly-White,32210.64,6339.23,1996,2016
23442,Jon-Weber,22899.78,757.52,2004,2012
23443,Deanna-Weaver,2367.05,1702.64,2023,2023
23444,Catherine-Walker,23107.5,3178.93,2004,2009
23445,Gregg-Klein,32493.73,4468.08,1996,2000
23446,Deanna-Woods,9107.46,1058.88,2023,2023
23447,Gordon-Wilkinson,6392.98,484.55,2023,2023
23448,Mariah-Green,10221.38,5303.89,2021,2022
23449,Nathan-Green,21282.21,4747.95,2004,2004
23450,Ricky-Weaver,34628.91,4261.95,1994,2014
23451,Cindy-Robinson,6463.67,242.51,2023,2023
23452,Benjamin-Mcintyre,25038.12,5191.39,2004,2023
23453,Wayne-Flores,37615.28,5940.06,1990,2019
23454,Leah-Wilkinson,13317.46,6058.74,2013,2023
23455,William-Patel,29324.48,1159.81,1996,2007
23456,George-Thomas,29315.16,6940.7,1996,2016
23457,Christine-Benson,20577.69,1357.86,2006,2012
23458,Sheryl-Miller,8904.43,2955.07,2023,2023
23459,Teresa-Barrera,14375.94,251.78,2013,2016
23460,Todd-Pena,24371.93,5197.9,2004,2022
23461,Nicholas-Wilkinson,17889.22,4810.7,2012,2012
23462,Christian-Rhodes,25947.59,3457.0,2004,2015
23463,Jacob-Palmer,13739.88,6074.31,2013,2016
23464,Marc-Parks,28693.88,2422.76,1999,2013
23465,Deanna-Kaiser,35213.85,2477.42,1993,2016
23466,Jerry-Garrett,31558.94,437.09,1996,2021
23467,Miguel-Robinson,36568.39,6755.65,1992,2005
23468,Jackie-Morrow,21017.29,6275.77,2005,2013
23469,Christina-Arias,15738.57,5423.71,2013,2016
23470,Dean-Coffey,11170.29,6452.14,2019,2021
23471,Krista-Elliott,14138.96,6744.06,2013,2020
23472,Beverly-Wong,28674.86,3881.98,1999,2001
23473,Latoya-Gray,26282.21,1528.45,2004,2010
23474,Deanna-Barrera,33717.66,3681.31,1996,2006
23475,Julia-Brown,24973.78,644.62,2004,2004
23476,Cory-King,15985.13,4638.33,2013,2022
23477,Shelby-Riley,14105.52,6899.11,2013,2015
23478,Angela-Johnson,16157.51,4090.08,2013,2017
23479,Catherine-Dixon,37035.47,2622.4,1992,1999
23480,Derek-Marsh,26694.0,345.83,2004,2009
23481,Jeffrey-Green,3658.4,1091.47,2023,2023
23482,Toni-Martinez,19421.22,1617.68,2009,2018
23483,Pamela-Palmer,2057.4,963.69,2023,2023
23484,Julia-Parks,5989.47,5155.19,2023,2023
23485,Kristy-Woods,32374.44,269.11,1996,2020
23486,Sheila-Young,29640.92,267.19,1996,2011
23487,Jamie-Lindsey,7327.66,5149.9,2023,2023
23488,Benjamin-Malone,8954.05,6398.46,2023,2023
23489,Gabrielle-Lindsey,7811.72,6657.78,2023,2023
23490,Rick-Wong,7510.62,3448.26,2023,2023
23491,Bruce-Fox,17510.98,1234.13,2012,2016
23492,Sheila-Newman,19509.12,1453.95,2008,2021
23493,Jason-Green,10285.22,2861.33,2021,2021
23494,Stacey-Brown,10169.87,757.82,2021,2022
23495,Megan-Hill,18864.94,978.19,2012,2022
23496,Manuel-Coffey,28366.41,5685.21,2000,2008
23497,Francis-King,5828.68,832.6,2023,2023
23498,Lucas-Barker,9921.66,3130.92,2021,2023
23499,Susan-Weaver,2987.8,1076.72,2023,2023
23500,Ashlee-Phillips,22846.66,2659.09,2004,2007
23501,Yvonne-Arias,10932.61,3065.29,2021,2023
23502,Tracy-Guerrero,28730.66,5023.16,1999,2009
23503,Kathleen-Benson,14506.67,4535.58,2013,2015
23504,Madison-Taylor,24711.14,968.35,2004,2016
23505,Jasmine-Watts,7538.2,404.59,2023,2023
23506,Laurie-Garrett,31772.48,1496.7,1996,1997
23507,Brian-Christensen,7732.23,5803.61,2023,2023
23508,Aaron-Flores,16505.81,4039.18,2012,2023
23509,Kim-Guerrero,7382.74,6781.65,2023,2023
23510,Stacie-Trevino,21142.82,165.27,2005,2009
23511,Kristen-Shaw,29288.93,1548.41,1996,2014
23512,Rachel-Baker,7202.71,717.06,2023,2023
23513,Justin-Lindsey,28049.1,2419.05,2001,2014
23514,Allen-Miller,35986.35,1143.82,1992,2012
23515,Jose-Malone,32856.84,5279.68,1996,2016
23516,Christopher-Morris,26332.43,6482.25,2004,2011
23517,Sierra-Williams,11136.11,3608.71,2019,2020
23518,Erik-Gordon,27200.97,1059.25,2004,2009
23519,Tracy-Patel,11354.02,3124.04,2017,2020
23520,Betty-Odom,25287.34,5258.94,2004,2006
23521,Michele-Christensen,29812.46,6186.82,1996,2009
23522,Theresa-Marsh,22110.83,6308.35,2004,2006
23523,April-Barker,24649.49,5386.2,2004,2014
23524,Alison-Parks,15460.2,2587.22,2013,2018
23525,Johnny-King,25404.04,337.53,2004,2007
23526,Sarah-Gibson,31660.92,2676.22,1996,2022
23527,Johnny-Taylor,21449.78,5075.54,2004,2005
23528,Patrick-Peterson,33222.68,1895.49,1996,2021
23529,Katie-Hunt,35840.67,222.39,1992,2001
23530,Gordon-Davis,20160.51,6216.88,2008,2023
23531,Christopher-Robinson,35604.13,3880.51,1993,2011
23532,Gordon-Pena,7482.88,1221.36,2023,2023
23533,Grant-Bates,29552.46,5427.07,1996,1998
23534,Victor-Davis,18732.31,5716.8,2012,2022
23535,Kristina-Gordon,20857.22,2020.04,2005,2020
23536,Marie-Hicks,5700.73,3288.54,2023,2023
23537,Francis-Newman,15121.2,3812.01,2013,2014
23538,Jared-Hayes,33105.17,4866.17,1996,1997
23539,Jessica-Johnson,17467.88,6913.7,2012,2022
23540,Leah-Walton,19821.87,2554.97,2008,2023
23541,Antonio-White,23721.73,2683.69,2004,2023
23542,Gene-Bates,36263.1,1548.88,1992,2018
23543,Kristina-Harrison,24755.52,557.6,2004,2008
23544,Jim-Mcdonald,16245.66,4961.16,2013,2021
23545,Bruce-Gallagher,36195.65,4531.79,1992,1998
23546,Glenda-Rodriguez,11542.49,3862.39,2016,2021
23547,Lucas-Hayes,34230.03,5505.75,1994,1998
23548,Gene-Howell,6290.66,5529.67,2023,2023
23549,Brian-Morrow,33251.28,1487.37,1996,2008
23550,Tanya-Flores,14322.42,2343.26,2013,2020
23551,Melissa-Bates,33462.24,6402.02,1996,1997
23552,Latoya-Perez,17942.87,2404.5,2012,2016
23553,Martha-Patel,31287.63,2654.32,1996,2003
23554,Troy-Flores,20181.55,2802.48,2008,2013
23555,Melanie-Brown,6960.94,1649.19,2023,2023
23556,Travis-Green,8517.54,3226.65,2023,2023
23557,Stacie-Diaz,7475.58,4082.21,2023,2023
23558,Stephanie-Murphy,7586.03,6599.37,2023,2023
23559,Allen-Harrison,6119.22,2262.33,2023,2023
23560,Morgan-Gordon,34858.4,4005.95,1994,2015
23561,Kimberly-Martin,29202.54,4308.24,1998,2005
23562,Andrew-Allen,28044.34,6209.97,2001,2006
23563,Anthony-Wilkinson,30464.56,4467.4,1996,2013
23564,Jessica-Stevenson,3076.57,1798.89,2023,2023
23565,Kristen-Parks,27247.05,502.64,2004,2020
23566,Savannah-Barrera,18436.04,3338.78,2012,2021
23567,Eddie-Davis,28345.83,6361.26,2000,2023
23568,Nicole-Hale,18307.25,5655.04,2012,2018
23569,Julia-Robinson,9238.24,6273.67,2023,2023
23570,Cassandra-Pena,23018.89,6932.64,2004,2020
23571,Patty-Fernandez,36290.66,2925.84,1992,1998
23572,Chelsea-Martin,27754.48,648.44,2001,2004
23573,Adam-King,7005.69,6616.42,2023,2023
23574,Tiffany-Jones,25953.06,3673.26,2004,2006
23575,Andrew-Hill,28849.96,2705.23,1999,2006
23576,Nicole-Perez,9419.72,5735.08,2023,2023
23577,Donna-Walker,26519.0,6783.15,2004,2021
23578,Scott-Costa,22651.89,2631.97,2004,2014
23579,Marc-Hill,8663.55,6057.86,2023,2023
23580,Ana-Palmer,28557.78,5773.9,1999,2000
23581,Tina-Soto,24624.7,2115.95,2004,2013
23582,Troy-Young,22972.97,6951.01,2004,2006
23583,Amber-Kaiser,18845.84,3673.57,2012,2015
23584,Sean-Newman,10669.91,6166.36,2021,2022
23585,Scott-Brown,8256.17,2080.11,2023,2023
23586,Mark-Rice,9575.53,817.67,2023,2023
23587,Ronald-Fox,29897.97,2000.39,1996,2018
23588,Wendy-Lindsey,12280.08,1506.98,2014,2022
23589,Carol-Peterson,37715.83,1799.03,1990,2017
23590,Allison-Anderson,9524.75,3380.56,2023,2023
23591,Joel-Odom,17948.77,5085.22,2012,2017
23592,Lucas-Riley,5712.64,4999.6,2023,2023
23593,Phillip-Bennett,4270.27,3968.41,2023,2023
23594,Teresa-Peterson,35896.96,4570.56,1992,1999
23595,Valerie-King,17074.69,5221.25,2012,2022
23596,Ann-White,14822.83,3178.03,2013,2022
23597,Albert-Taylor,14853.35,1153.07,2013,2017
23598,Annette-Gray,3145.93,228.56,2023,2023
23599,Lorraine-Gray,17580.1,4778.54,2012,2012
23600,Mariah-Patel,15077.59,3686.4,2013,2020
23601,Caroline-Riley,9578.7,2812.37,2023,2023
23602,Tammy-Costa,24333.34,1551.34,2004,2011
23603,Mark-Bennett,26483.38,862.04,2004,2010
23604,Rebecca-Anderson,9197.52,1068.05,2023,2023
23605,Patty-Perez,36033.1,2748.75,1992,2011
23606,Alice-Young,14856.29,3716.11,2013,2015
23607,Wendy-Christian,21468.24,5998.72,2004,2019
23608,Pamela-Banks,36399.07,400.06,1992,1999
23609,Evan-Martin,31706.83,4170.73,1996,1997
23610,Taylor-Rhodes,7395.03,2096.72,2023,2023
23611,Amy-Newman,23072.31,5998.03,2004,2007
23612,Crystal-Walker,33811.54,5229.06,1996,2013
23613,Vanessa-Soto,27839.97,3598.43,2001,2007
23614,Megan-Martinez,19295.31,5891.08,2010,2023
23615,Angela-Allen,22774.54,1259.81,2004,2019
23616,Jacob-Alvarez,12243.61,3182.81,2014,2019
23617,Kristina-Serrano,36501.14,3107.0,1992,2017
23618,Arthur-Marsh,22142.33,1045.42,2004,2013
23619,Miguel-Christian,6494.14,1608.62,2023,2023
23620,Parker-Watts,20999.25,3008.6,2005,2005
23621,Patty-Bates,31403.31,3264.63,1996,2022
23622,Alyssa-Christian,34228.55,2901.88,1994,2018
23623,Betty-Dixon,31677.5,6508.67,1996,1998
23624,Crystal-Barker,6730.15,3401.36,2023,2023
23625,Jared-Anderson,3613.13,1250.35,2023,2023
23626,Karen-Diaz,33182.28,168.22,1996,2014
23627,Erik-Williams,8962.3,1147.73,2023,2023
23628,Anthony-Cook,22775.27,3805.72,2004,2021
23629,Sheila-Lindsey,32509.88,4926.59,1996,2018
23630,Ronald-Gallagher,31151.19,5791.05,1996,2008
23631,Kelly-Green,36800.57,5144.66,1992,1993
23632,Sierra-Harrison,18909.13,4645.42,2012,2018
23633,Ricky-Coffey,33340.48,6292.71,1996,2006
23634,Ricky-Phillips,36941.0,571.52,1992,1995
23635,Johnny-Dixon,28948.4,3247.26,1999,2017
23636,Sabrina-Johnson,29565.2,3508.5,1996,2009
23637,Christine-Mcintyre,30009.35,2817.75,1996,2002
23638,Antonio-Wong,23847.57,3734.31,2004,2005
23639,Jon-Walton,20824.6,6054.96,2005,2014
23640,Walter-Christensen,18021.27,5717.79,2012,2013
23641,Denise-Barker,37070.81,5014.65,1991,1997
23642,Jason-Arias,5332.6,1520.89,2023,2023
23643,Rebecca-Hunt,26898.99,1023.16,2004,2011
23644,Andre-Hunt,6444.6,2127.02,2023,2023
23645,Lucas-Fernandez,32633.07,5429.06,1996,2009
23646,Caroline-Davis,18993.35,6988.59,2012,2013
23647,Kevin-Klein,10828.61,5967.27,2021,2023
23648,Andrew-Allen,13889.13,2042.73,2013,2022
23649,Denise-Elliott,35022.53,2154.42,1993,1995
23650,Rhonda-Garrett,9335.31,3122.35,2023,2023
23651,Grant-Watts,15272.32,2060.19,2013,2015
23652,Curtis-Costa,21017.34,5677.31,2005,2016
23653,Joseph-Peterson,26711.45,5053.35,2004,2006
23654,Joseph-Morrow,23657.64,5528.59,2004,2014
23655,Kimberly-Wilkinson,29840.52,1639.77,1996,2001
23656,Bethany-Shaw,25349.41,4765.85,2004,2019
23657,Cesar-Diaz,25639.93,199.5,2004,2014
23658,Scott-Benson,32030.75,2611.95,1996,2022
23659,Peter-Banks,24594.51,3736.07,2004,2008
23660,Brad-Flores,15186.43,2151.58,2013,2021
23661,Randy-Wolfe,5280.47,738.08,2023,2023
23662,Samantha-Barrera,3735.28,574.81,2023,2023
23663,Randy-Hunt,34964.6,3891.31,1993,2013
23664,Isaiah-Ho,21795.51,1275.71,2004,2020
23665,Tasha-Rose,3725.87,2135.54,2023,2023
23666,Miguel-Herrera,28648.02,6111.39,1999,2014
23667,Gordon-Brown,9501.86,6590.26,2023,2023
23668,Brad-Garrett,22499.31,2044.13,2004,2019
23669,Karen-Harrison,2494.41,987.11,2023,2023
23670,Gregg-Diaz,31786.95,1525.71,1996,2005
23671,Allison-Robinson,16003.65,3073.33,2013,2018
23672,Briana-Morris,18273.07,4817.36,2012,2013
23673,Phillip-Kaiser,4392.41,981.64,2023,2023
23674,Sarah-Walker,24263.27,386.74,2004,2020
23675,Carol-Benson,16867.18,1174.0,2012,2023
23676,Miguel-Gray,9641.61,5327.7,2022,2023
23677,Isaiah-Odom,6598.54,3701.36,2023,2023
23678,Lorraine-Marsh,22551.74,5708.68,2004,2021
23679,Ashley-Walton,25423.14,1828.52,2004,2008
23680,Renee-Weaver,32642.19,3332.02,1996,2001
23681,Brandy-Dixon,11971.89,4213.04,2014,2019
23682,Bruce-Davis,23629.12,4767.26,2004,2020
23683,Erik-Perez,26437.78,3704.8,2004,2008
23684,Dawn-Watts,14509.05,4953.67,2013,2017
23685,Grant-Fernandez,12074.85,2809.69,2014,2022
23686,Charles-Martinez,4246.94,2758.02,2023,2023
23687,Catherine-Christensen,19151.49,106.84,2010,2017
23688,Sarah-Trevino,21735.73,652.47,2004,2018
23689,Jesse-Howell,35339.06,3954.37,1993,2018
23690,Ana-Wolfe,14986.33,3492.44,2013,2018
23691,Adam-Dixon,33263.65,2376.03,1996,2007
23692,Cesar-Barrera,24550.19,2921.03,2004,2013
23693,Wendy-Brown,27385.67,5703.11,2001,2010
23694,Gordon-Brown,22625.21,1004.37,2004,2005
23695,George-Johnson,33097.13,2390.55,1996,2015
23696,Miguel-Herrera,7599.73,1037.02,2023,2023
23697,Isaiah-Marsh,13621.72,4889.68,2013,2016
23698,Wanda-Wolfe,34189.4,2680.5,1994,2013
23699,Candace-Newman,25901.46,2618.58,2004,2009
23700,William-Christian,30097.15,3603.87,1996,1996
23701,Kathryn-Stevenson,15465.53,2814.78,2013,2023
23702,Denise-Young,15621.64,1712.69,2013,2021
23703,Jose-Walker,28439.99,2495.2,1999,2021
23704,Calvin-Soto,32698.02,6145.36,1996,2001
23705,Kristen-Weber,21925.23,730.01,2004,2020
23706,Cassidy-Gibson,29391.68,6145.11,1996,2003
23707,Calvin-Fox,15632.95,5525.96,2013,2016
23708,Sara-Parks,32934.57,1503.42,1996,2021
23709,Jay-Fox,19483.92,1747.49,2008,2016
23710,Kathryn-Banks,34239.91,787.28,1994,2020
23711,Glenda-Ho,34170.04,5411.88,1994,2006
23712,Breanna-Mathis,34889.11,353.97,1994,2003
23713,Ronald-Taylor,24908.45,921.31,2004,2011
23714,Yvonne-Guerrero,15363.36,5498.73,2013,2022
23715,Shannon-Wolfe,32570.74,1162.17,1996,2020
23716,Tanya-Herrera,13557.3,6810.27,2013,2019
23717,Latoya-Palmer,14766.17,5991.45,2013,2018
23718,Brian-Serrano,19732.6,2889.12,2008,2008
23719,Elizabeth-White,29805.18,3487.82,1996,2011
23720,Audrey-Newman,4667.46,2247.82,2023,2023
23721,Cesar-Weber,27292.9,2565.6,2004,2020
23722,Kevin-Baker,35021.35,3188.91,1993,1997
23723,Antonio-Rice,8620.6,3168.93,2023,2023
23724,Robert-Fox,25798.86,5187.33,2004,2004
23725,Alexandra-Bennett,36528.4,1879.4,1992,2015
23726,Michael-Flores,10118.67,506.91,2021,2022
23727,Jon-Gibson,20481.82,4737.8,2007,2020
23728,Jon-Klein,8827.56,3089.6,2023,2023
23729,Peter-Gibson,21354.22,3054.32,2004,2004
23730,Angie-Parks,17689.04,6871.53,2012,2021
23731,Cory-Garrett,30548.69,2183.93,1996,2018
23732,Gabrielle-Patel,21193.65,4800.22,2004,2021
23733,Lucas-Christian,18777.55,3699.31,2012,2012
23734,Margaret-Hicks,13844.06,1808.17,2013,2023
23735,Sonya-Phillips,24095.82,5420.48,2004,2008
23736,Kenneth-Williams,28981.92,4519.68,1999,2023
23737,Ian-Costa,26064.5,1012.32,2004,2016
23738,Brenda-Mcintyre,9396.04,4374.39,2023,2023
23739,Shelley-Rose,24257.88,5395.06,2004,2014
23740,Lauren-Christian,24773.64,700.59,2004,2021
23741,Keith-Sexton,29589.07,5371.88,1996,2002
23742,Sherry-Bates,22049.58,2881.85,2004,2016
23743,Mariah-Palmer,4831.85,3236.3,2023,2023
23744,Morgan-Woods,13766.57,4881.11,2013,2018
23745,Donald-Davis,23203.59,6094.35,2004,2008
23746,Jessica-Smith,14296.86,5152.85,2013,2022
23747,Danielle-Weber,9246.46,6597.09,2023,2023
23748,David-Brown,35878.51,4737.57,1992,2012
23749,Betty-Watson,8115.06,3846.24,2023,2023
23750,William-Marsh,12334.46,5138.58,2014,2015
23751,Toni-Marsh,24874.61,1547.13,2004,2020
23752,Jimmy-Morrow,26924.32,3059.87,2004,2007
23753,Wayne-Phillips,18756.95,2683.99,2012,2015
23754,Julia-Anderson,16616.29,1046.68,2012,2019
23755,John-Weber,33806.56,2185.74,1996,2021
23756,Gregg-Coffey,34112.36,6361.48,1994,2017
23757,Andre-Gordon,9679.78,5136.23,2022,2023
23758,Alexander-Watts,27964.3,1582.6,2001,2009
23759,Dawn-Green,18466.93,5323.68,2012,2014
23760,Audrey-Miller,25940.72,4127.7,2004,2008
23761,Larry-Soto,23482.92,5484.5,2004,2011
23762,Adrian-Johnson,27606.22,4213.36,2001,2019
23763,Jon-Young,24189.29,870.19,2004,2010
23764,Kristy-Weber,32095.57,943.04,1996,2018
23765,Sandra-Morris,33475.93,3826.12,1996,2000
23766,Jesse-Thomas,12283.26,2283.47,2014,2018
23767,Tiffany-Brown,25628.06,5908.98,2004,2007
23768,Alexander-Wilkinson,18834.65,5860.98,2012,2021
23769,Mark-Smith,27572.27,4003.26,2001,2009
23770,Audrey-Kaiser,5320.36,4301.38,2023,2023
23771,Deborah-Morris,25334.96,1672.44,2004,2007
23772,Gordon-Baker,11324.19,4254.98,2017,2017
23773,Corey-Watson,26578.1,675.9,2004,2012
23774,Gary-Barker,23820.92,1522.66,2004,2007
23775,Gwendolyn-Watson,27065.72,6652.08,2004,2005
23776,Cody-Howell,26702.14,4202.28,2004,2013
23777,Kathleen-Munoz,8715.84,2401.35,2023,2023
23778,Cassidy-Hester,22686.67,1417.34,2004,2017
23779,Bobby-Watts,18885.65,3565.35,2012,2022
23780,Joel-Barker,5852.51,3220.41,2023,2023
23781,Cassidy-Hill,13298.39,2778.34,2013,2018
23782,Evan-Arias,9721.08,6474.66,2022,2023
23783,Angela-Hicks,9765.06,2541.2,2021,2022
23784,Larry-Peterson,4602.74,2673.04,2023,2023
23785,Tammy-Hayes,5549.52,562.1,2023,2023
